WARS,STMN1,SDCBP,CST3,SOX4,TGFBI,AEBP1,COL3A1,TSPAN7,RER1,MATN2,IFI27,S100A13,LYN,DBN1,CD93,SIRPA,C1QB,SMARCD1,SSBP2,MAP3K5,MPO,P2RX4,JADE3,BCHE,MEOX1,CTSG,EREG,ADAM28,NPY,RHAG,ARG1,PF4,APMAP,CEACAM8,CCR2,DEFA4,MMP8,CRISP3,NAALADL1,S100A11P1,PSMA6,ANXA2P2,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,IGHV3-23,ATP6V0A1,GPS2,GYPB,ZNF423,ADAM10,TRAF3IP2,ABCC6,ADA,SCNN1A,ENAH,MED28,LPAR6,TMEM106B,DPPA4,L2HGDH,CD244,ARPP21,VRTN,FOXRED2,ASTE1,SEMA4C,PRR5,target
7.14041,11.2693,10.0816,6.46969,11.3734,6.27517,7.59419,5.93182,9.99692,9.30668,4.11532,7.02121,7.95914,8.78601,10.0798,9.60397,6.92139,7.41902,7.59811,10.937,6.65615,9.25296,6.49769,7.92495,2.70745,4.11563,10.8755,5.01833,3.95475,10.9358,6.92057,9.80401,9.60782,9.08648,10.9269,5.00307,12.9824,11.204,8.27325,4.63604,6.572,12.9582,6.7166,5.24944,6.05083,5.03304,9.54113,6.67276,6.99054,7.88821,13.5945,6.03537,6.46809,7.8899,7.43653,10.0502,6.64417,10.6258,4.10639,10.5395,5.48039,7.17607,7.62932,10.8177,7.74554,3.41202,5.29439,5.73414,8.67798,5.89942,6.39271,7.35106,6.52814,6.18704,1
8.10881,9.68828,8.08428,6.22138,12.0471,4.98791,11.0618,4.71915,5.39665,7.67932,3.44296,5.0076,9.49645,8.44155,9.73082,4.95895,4.85694,3.71218,8.51857,10.6509,6.80687,5.67536,7.91185,6.38405,2.89433,4.16912,5.039,3.64812,5.53713,7.75944,3.2001,4.36901,5.4509,8.54772,3.73137,4.24128,4.59143,4.02333,3.14871,5.21992,5.80004,12.4312,9.21538,5.3688,6.08081,5.09493,4.16496,8.7291,7.5463,4.24786,12.9124,5.95025,6.72955,9.49808,5.40067,8.34207,7.61323,9.47566,3.94952,10.595,5.37831,7.56553,6.38119,8.58821,8.08455,3.15373,5.41011,5.67952,6.65367,5.14425,6.37194,5.11192,6.20514,6.61226,1
8.62857,10.6058,10.6075,8.06218,12.6242,7.10076,7.98136,4.58354,10.3237,8.55636,3.26233,4.80304,6.3026,7.00676,9.46596,5.48274,5.81788,4.48791,7.44697,9.15414,4.96788,5.43736,8.48608,5.94406,3.26707,4.44682,5.26353,4.80059,4.40361,4.67863,3.68669,4.66617,6.24893,8.50972,3.32886,3.63826,5.68837,4.08302,3.52586,4.83554,6.93715,12.8731,9.1665,5.79068,7.2663,5.37997,3.99805,8.87802,7.20015,8.3854,12.1375,5.78933,6.70472,10.3078,4.88137,8.93589,6.60774,8.46652,4.12273,12.4437,6.17925,4.26847,7.15445,11.6555,7.3464,3.5354,5.39741,8.65195,9.01156,6.73918,6.93188,5.83431,5.74813,7.20841,1
7.43944659152658,8.97936882592176,8.820966140449,6.45773012825187,11.3776541771158,6.82860961366281,8.64514722854695,5.29539549424448,5.96231547222989,7.89391611431341,4.31774733432544,5.86467606972283,7.81337261348536,7.79948876781687,8.82755565452645,7.25345338377937,5.71657107954224,5.80609204541252,7.55698474979187,10.0708891003707,6.38246629466937,5.22668604979172,7.06514941738633,6.91555038155364,4.29807636989696,4.33767378208996,6.89935849222771,4.2081896794998,5.10779384596677,10.5252690038923,4.77758749348798,6.364617342052,7.09170713025091,8.50594527231645,4.94965323092298,6.2511619334272,6.24783793697515,5.76491199571518,4.18426786054061,5.08342612336908,7.18558553425411,11.9117522307732,7.75524687199944,6.63324523152827,8.33159168406998,6.26970261302573,5.34964830939183,7.34045861179199,6.41293365613014,5.34400896112198,10.9998546062847,7.04370411612406,7.69609654497221,9.87120886760721,6.58940437008099,8.30905013605376,7.23483417321215,11.4988882414991,5.92923568320661,9.44306859570807,6.24044988449279,5.39130057556756,7.80191440661341,8.23860700024816,5.67853901205648,4.75678478609603,4.74789656603516,7.19083688226658,4.75518168087396,6.97386591583094,7.2201515254169,7.22425657390118,7.39208296261544,7.33331454432069,1
8.74964487952298,10.0202603563462,8.84493830111071,6.8007659785137,11.1361677142238,6.97190355641449,9.2432710459317,5.22098547049147,8.6369643722846,7.37026393066974,4.23026221396634,5.92656761581886,8.73126875312049,6.17577287536997,9.70869050654025,7.34024437451803,6.58243418046514,5.94811633037701,7.43502522803622,8.68409938910489,6.27401851205096,7.2785972788653,6.41841076953036,5.17353142019151,4.1939881534199,4.10100498204087,8.06887678822907,4.67878625106644,5.20981402526624,10.7080775743448,5.12375705607358,6.93755898763292,8.21856319034115,7.5469623605217,4.82649818587315,5.66217575802634,7.12244054405317,5.97234094478242,4.01916281403776,5.30496156550458,6.9938835351603,12.5405014384339,9.05415435836791,6.9509278001083,7.74206743385539,6.48481398509384,5.00765598932881,7.6935192876157,6.82823562154073,6.20619781421177,11.7845365372239,6.41674121545702,8.07786265093359,8.49290865193444,6.58765660430497,8.41900428425262,5.14837182330677,10.0587760324668,5.99101301313211,9.55393335063589,6.32224882235657,5.31554342893414,7.72516547839207,10.9047588500762,4.65239350181327,4.53350631960134,4.89582556571432,6.80702181457016,7.61320766309884,6.54663919940398,7.08473950677818,6.97751012644516,7.58472274075568,7.71809118609214,1
7.64879,8.14195,8.03185,6.12527,11.5562,5.8717,9.96881,4.56064,4.22217,7.27769,3.59979,4.92525,8.64828,8.30515,8.84815,4.19872,4.49016,3.9248,7.93911,9.61533,6.42784,5.23013,6.42757,6.14483,3.09603,4.65895,6.04052,3.50339,4.59853,5.46254,3.33198,4.04166,6.14358,7.3569,3.7077,4.46407,5.13948,4.20586,2.87594,4.77272,6.14285,11.843,8.7457,6.44228,6.46866,5.39127,7.49938,6.99824,7.04867,4.13534,12.6249,5.56345,7.4658,9.9086,5.99122,8.10917,6.43775,9.75172,4.39741,9.97852,5.59624,6.77647,5.64607,9.85069,8.10844,3.28933,5.21242,4.74414,5.94261,6.33594,5.90415,5.19369,6.34527,6.09868,1
7.41487,9.94883,7.63771,5.46149,12.3211,5.70272,7.6707,5.73816,7.42378,6.46606,3.41068,5.40945,6.6925,9.50008,8.16279,6.57112,5.47578,4.51865,7.15246,9.8062,5.46891,5.15455,7.02163,6.29522,2.92574,4.32578,6.75674,4.29637,5.38962,5.02944,3.9314,4.34227,6.13745,8.38915,3.9279,4.4877,5.3591,4.54406,3.36295,4.58536,5.58231,11.9683,8.26013,5.53747,5.39105,5.55413,4.58508,7.72345,6.28038,4.89262,12.1556,5.52817,7.80129,8.55826,6.0696,3.83052,5.05416,7.46113,4.50397,11.381,5.71941,4.64743,5.16091,10.6734,6.32676,3.05676,4.93596,8.4933,7.77542,6.44836,6.09678,4.96983,5.71917,6.88602,1
7.10388,8.82704,7.45394,5.66743,12.037,4.60299,9.84158,4.99881,4.7997,7.3953,3.27664,8.30079,7.97442,5.20336,9.32524,4.23002,3.84057,3.82971,8.0048,11.2777,6.24793,4.01385,6.21634,8.37145,3.37981,4.68036,5.5632,4.06432,4.54859,6.38362,4.44658,4.72128,5.79146,7.76238,3.58643,3.88312,5.4215,4.45738,2.94845,4.84169,6.16205,11.9354,7.6773,5.40232,6.70617,5.30848,4.93498,7.67852,7.07277,4.09632,12.6351,5.66743,7.29221,9.95979,6.72964,9.07676,6.75785,9.96991,3.82382,10.508,5.82273,8.43384,5.5385,11.5436,6.0489,3.39704,5.26851,4.20319,8.99989,6.27041,6.45823,5.35528,6.59446,6.09236,1
9.93494,10.6812,9.36963,9.95315,9.92641,9.82683,7.21674,3.68458,5.69921,9.54347,3.32575,5.44768,6.89123,9.85482,7.1467,8.81819,8.93598,4.20656,7.53247,8.29117,7.86129,12.4841,5.92502,7.52837,3.05245,3.78693,11.694,8.74431,5.8299,4.86945,3.12358,3.85435,5.56112,9.39871,3.60502,9.28617,5.70196,4.23465,2.97065,5.70107,6.93939,11.4748,9.24497,5.82791,6.49782,5.03172,4.13092,5.7671,4.51145,3.83241,11.5457,4.98287,7.3469,9.09698,5.21322,3.94085,4.01865,7.38701,4.37594,10.7659,5.12436,4.62373,7.9459,5.66179,8.08678,6.1352,4.77652,7.78576,4.30889,6.00321,7.24037,7.27216,7.68093,7.3989,0
9.48363996801558,9.42669926234478,10.8492717787849,8.52794102919203,10.8744773942998,7.76958840122342,8.32128960975115,4.67633673786691,9.917160363003,8.23373868864513,4.18779368005533,5.96692676288629,6.35891298046673,7.85791552831625,7.11292556266316,7.36393363929594,6.82245680465314,5.147815223582,6.8980208243185,9.22015945882313,5.97697681963273,8.26553300118028,8.76901006658901,5.43641322869738,3.84928837438567,3.98360340251791,8.78553827194101,4.06978904088197,5.41716717815409,5.66146459230674,3.97289010778824,6.59059221488521,7.41605392224821,9.61210929086393,6.82117385031904,7.04364783824418,9.51057665576498,6.62782949390005,4.48581156407273,4.93662566269692,7.80176344710691,11.9519081792056,9.74428654619825,6.59845035725145,7.3387433438593,7.49338949141553,4.86784961022869,9.4143581789152,7.10761278030472,6.33590581755721,9.42956050921103,7.00608778188975,7.37977365839657,9.19736531970329,6.32597201763355,4.57871927743758,8.15779854067065,9.08080796736754,5.41474833409034,11.3669706506984,6.82247779551077,4.64443762308085,9.39126936124283,11.3776117671646,5.73577829034252,4.79664438527681,5.41466226275969,6.79994127097349,5.14702286735156,6.9301780486299,6.29757221062137,7.35076973607161,6.40467630121435,7.78307681557036,1
8.60542,6.58554,12.4287,9.82942,7.20693,10.2444,6.32119,3.97566,4.1116,8.93736,3.28448,5.20063,5.96855,10.3558,6.15394,10.2345,8.98808,3.94718,6.83928,6.80158,8.18752,5.94653,7.80763,4.41901,3.39511,4.82229,5.28322,4.00378,7.29073,4.48152,3.60631,8.06114,11.9658,10.75,6.08601,9.33084,7.56733,5.69886,3.57405,5.27731,10.3819,11.5475,9.73387,5.64927,7.38949,6.55276,4.21984,6.92023,5.28322,4.30141,4.56839,5.88163,8.552,8.20485,7.56921,3.92958,7.50787,7.07704,4.88031,8.19852,6.06865,4.14933,6.90667,10.2369,9.21661,3.32142,4.68166,8.0504,4.7142,6.51644,6.15348,7.16906,7.5372,8.12296,0
8.8159,8.0246,10.8612,4.8742,8.14839,7.10003,6.35897,4.2845,5.27622,7.33807,3.446,6.5331,5.98938,10.1575,7.10848,6.81568,5.63588,4.01599,7.71734,7.77828,5.86109,4.30308,5.76611,6.30304,3.21628,5.31836,4.98104,4.84385,8.16888,5.651,4.71076,5.347,7.34746,9.8521,3.44442,4.87299,6.30656,4.25772,3.50588,4.63799,7.19718,11.6563,8.47847,5.59706,5.06601,5.16369,4.77773,7.33349,7.28025,3.88268,8.2604,4.41941,7.0171,7.12117,5.67199,4.75987,4.54355,7.4646,4.30768,9.86894,5.69532,4.56299,6.85241,7.39145,6.08217,3.38626,4.68289,6.22051,6.0617,5.88447,6.05432,6.33105,8.1458,8.21523,1
8.52702,7.99002,9.21961,5.51982,11.6944,4.23001,11.7791,5.82778,4.00752,6.94654,4.08684,5.25157,7.88821,8.58926,8.26346,4.45422,5.39265,4.21133,7.75602,10.9287,5.70153,5.11481,6.31131,5.26523,4.2801,5.14103,5.04042,4.93487,4.24587,5.03902,3.97722,4.29556,5.96768,7.34231,4.16567,3.88319,6.0785,4.34786,3.82839,5.3513,6.09435,12.0165,8.34383,5.9432,7.36041,5.27165,4.4498,6.68248,6.90804,4.97367,7.97532,6.38555,7.43854,10.1935,5.61737,8.59855,6.29913,8.77183,4.3669,8.72464,6.68656,4.94522,5.98053,8.23704,5.17841,3.31432,4.99477,4.59995,7.14019,6.85946,5.96013,5.6529,6.30706,5.85623,1
8.62138215133264,9.18175892773446,9.70481256797054,6.72044158115431,11.6649607322122,6.56517640063442,8.95157196466736,5.10887335156015,5.72980127332853,8.35345432076651,4.21099443686757,5.30946989205714,6.9225705189327,8.6244188664982,6.98837377711723,8.15749250138634,5.53787310208879,5.76488600608453,7.50588617406815,9.75101948223416,7.41521163205831,5.55724426735409,7.72487629464735,6.05540668508106,3.86159586002397,4.30492541367828,8.80520438384069,4.26571305289166,5.07773439583969,6.95034905446457,4.57185493371393,6.32019719050265,6.7297822783575,9.15214049375434,4.88223773195431,5.38445941404109,6.65534886388836,6.04132168411398,4.01884648789854,5.05517563043754,7.44626936609233,12.0670391153143,9.45064637526906,6.83029125449602,8.71377341092211,6.12994508149387,4.73903756509999,7.61233818080938,5.94575895640748,7.82390703762618,9.6775901187974,7.69426105610043,7.3635390803422,10.5364234347553,6.38470762306949,7.01573399429875,9.86176704019342,11.2017478120745,5.63223849330586,11.1840426336721,6.61256750096208,4.82750476956109,8.05620224885573,7.48108969304448,5.85211374961092,4.56076538187405,4.90072847908278,6.69992702533863,8.03867316555271,6.84834893477107,7.31791437547731,7.36957405012762,7.00478329343508,7.36456284032458,1
7.86335,9.29685,8.92419,7.75918,11.4043,5.63451,10.329,4.7433,8.94647,8.17598,3.00829,5.20739,8.71889,7.45619,9.47539,6.37788,7.64734,3.85715,7.64402,10.4225,6.44163,6.85026,7.34635,6.82629,3.2415,3.80053,5.28122,4.3749,4.96668,9.71698,4.03634,4.21032,4.95664,8.32212,3.27178,4.88293,5.24533,4.13608,2.94957,4.72705,6.01433,12.778,8.19163,5.4139,6.56967,5.07766,4.93988,7.92479,6.24262,4.4402,13.7068,6.57937,6.78073,8.29581,6.23605,7.90548,6.97735,10.6531,3.88834,11.6196,5.47443,6.91819,6.6318,8.31232,7.97546,3.12992,5.36473,5.37094,10.7066,5.31919,6.59426,7.06857,5.40269,5.41269,1
8.21190851281969,9.6908225235682,10.3858552004722,7.95252484833446,11.4893746617968,7.14539318550683,9.87087436095545,4.96918325601171,5.95187270312427,8.04668017439772,4.0004547786435,6.70145263976733,7.16957740116659,8.02422421253601,8.95973733227644,7.0154319416733,7.39449201514956,6.00627931041268,8.17906020591935,9.61120372766576,6.56594342865405,7.94107091551416,6.86261295556951,6.27877812914934,3.8682528675838,4.1586782001387,9.59979100442108,4.11434873141295,5.46046043715574,8.7482705195492,5.5198755317781,7.91576154858366,8.24143414504803,9.76853743292375,8.28523255219181,6.26642216890535,9.28135883341419,11.1629745550294,5.23676005783343,5.09758106026563,7.95636871673232,11.8700637330659,8.92521263420861,6.55021205294545,8.0255615484954,6.53042544588958,4.57585695731055,7.46313419596768,6.47318629963004,5.24466756209804,11.0832809832874,7.39170455062858,8.00554785368351,8.2228502479233,9.63040638909789,8.84984383555853,7.95656675574392,10.7302164539411,5.78948002820033,9.9077876874492,6.3677128674228,6.07073068134636,8.16807799645244,7.06200919426455,5.3082124462278,4.36982220792922,4.69339619998765,6.87722109122622,4.70925985250123,6.52991132832441,6.92121331454335,6.97593304116548,8.47647779900973,7.98829139246375,1
9.28538,10.5376,10.0263,8.29861,11.3709,6.53413,9.182,3.83989,5.61889,9.23995,3.18567,8.41603,7.37023,9.54776,9.15534,8.24413,5.74765,4.78112,7.6869,10.0581,6.94723,8.30226,7.02787,7.10614,2.7011,3.91994,5.915,4.03784,5.49581,7.96301,3.98258,4.11216,5.98997,9.09172,3.65534,5.10797,5.94779,4.16624,3.21552,5.02468,8.18785,13.2874,8.72267,5.92086,7.86239,5.73524,4.52383,6.19542,6.30708,4.1261,12.1228,5.62938,6.51736,8.51499,5.28326,8.09094,7.11731,10.7586,4.37455,11.8125,6.25197,5.92664,7.82993,9.10609,7.68693,3.18443,5.97171,5.87359,5.69573,6.59014,6.88863,6.53568,6.86384,6.7795,1
7.67074757936553,10.0335397654784,8.94682231978586,6.53710754088527,11.827133984904,6.92691374019995,8.96130641196813,4.92900862488239,5.8525493976032,7.7352533577399,4.10118065345163,5.95423839473192,7.10193035008528,6.53147834134694,9.4529820686855,5.80731281284788,6.46315805982963,5.41726155297736,7.72166636613314,10.404635975731,6.86200341629344,5.25839638419544,6.51365868398974,6.76027547544209,3.93090809404991,4.04402320128005,8.21710620513808,4.20062433514139,5.07942425864887,7.09295321045133,4.51605375278681,5.88523304618232,7.06886917147554,8.34985958237615,4.68639371821388,5.66768463557118,6.32890219608763,5.5163587391718,4.17165056245009,5.21915372270926,7.03023629302748,12.0718149583854,8.94331058845914,6.71656939493216,8.32825314149096,6.68966774951241,4.5863730804576,7.14179759462746,6.99844730898277,5.28746348017741,10.586071044793,11.4057785847356,7.68397335265349,10.5087838939568,6.92588455590785,10.4446930067474,9.02871986963355,10.2083528057905,5.71103758146371,9.62965732224716,6.19283635969422,5.39388289980576,8.30097527517079,7.22203429634567,5.92256940854196,4.51264302096164,4.476640048394,7.01374894191425,5.0658168370095,6.68883410197726,7.06605649679754,6.96006042623775,8.31111367930782,8.11846227624125,1
9.7332,10.1235,11.2479,9.14261,12.262,8.50248,9.129,4.03816,9.21944,9.14377,5.03694,4.98679,6.14159,9.92916,9.57865,10.1413,8.21091,6.59595,7.78534,9.70081,6.25477,11.6253,7.19871,6.04241,2.97938,4.44499,12.891,5.00311,5.65177,4.30697,5.28841,11.7684,6.25618,10.7558,12.4196,8.04094,13.5983,12.8645,10.1679,4.91626,9.65979,11.9998,9.2665,5.61975,6.39211,7.02735,4.02708,10.1442,6.33126,7.71383,12.3275,5.23784,7.60776,8.1611,5.99745,5.37954,6.7135,9.09971,4.47239,12.4792,5.63892,3.91804,7.07989,9.55169,7.98592,3.84966,5.15039,7.11627,9.08934,5.93109,6.62267,7.00112,6.68249,6.49108,1
7.8219,10.5757,9.50793,5.61943,12.1491,5.57437,11.5689,4.18339,8.09312,7.69973,3.30074,5.49983,9.26453,6.1638,9.91239,7.2533,6.6317,4.31909,8.54823,10.4465,6.5286,5.63441,7.93464,7.52601,2.73093,4.10321,5.80767,4.11674,5.69649,12.2004,5.05965,4.72815,5.7078,8.47291,4.41247,3.8757,6.38102,4.55761,3.05354,4.83543,5.44965,12.7479,6.8049,5.82008,7.78952,4.76765,5.01875,8.45807,9.52836,5.17465,13.0813,5.88053,6.34738,7.19847,6.12682,9.96393,6.15476,9.31976,4.03549,10.4738,5.49937,5.43246,6.23892,4.79773,6.57428,3.61804,5.05859,4.98269,10.2508,5.82332,7.12293,6.44447,6.11639,7.15506,1
6.42598,10.2884,10.1511,5.92883,10.3505,6.31374,7.23014,4.09517,7.56472,5.72138,3.46881,5.75918,8.2167,6.3949,8.94861,5.4867,5.17829,4.43357,7.91931,7.76746,4.95013,6.02279,7.12651,5.24625,2.84668,4.77869,7.17934,4.85935,4.17607,11.9484,5.81079,5.01019,6.26456,7.32435,3.29977,3.73546,6.02555,4.11194,3.39869,4.89814,6.52474,11.6506,9.45243,6.44692,8.14272,5.54388,6.2658,6.95174,7.64362,4.67042,12.4949,5.91182,7.0783,11.2221,7.0095,7.4374,5.00566,8.13754,4.64965,10.4236,6.35699,4.97872,6.77656,8.67513,4.3948,3.4751,5.0402,5.96484,5.97252,6.72093,6.74851,5.69023,5.89256,6.15312,1
8.73219,11.1351,10.936,7.41976,12.6593,5.93687,8.08952,4.58967,9.0854,6.75148,3.23187,5.55192,6.7263,7.59771,8.75154,4.01302,5.9836,4.43033,8.4407,9.32666,3.92405,5.93514,8.26867,6.8176,2.96029,4.72586,6.46162,4.71279,4.22291,4.94427,3.47279,4.15857,6.29972,8.81016,3.81135,3.69825,5.34123,4.02682,3.1723,5.02034,7.33571,12.5353,9.09774,5.97372,6.38465,5.5118,4.71685,8.32401,5.90663,8.34634,11.9596,5.62774,6.99536,10.0335,5.6631,3.95556,5.07385,8.45314,4.25684,10.9138,6.09688,5.38596,6.93999,11.6352,4.08081,3.63807,4.9362,6.07853,7.75552,6.77873,6.93318,5.71257,5.81738,7.79223,1
8.21347,8.87713,10.342,6.14471,11.3212,4.61377,8.71337,4.22899,4.78006,7.84131,3.26887,5.35314,7.27257,9.30173,5.42475,8.4577,5.48875,4.21487,7.73418,10.8147,7.22484,6.31799,8.56477,7.77692,2.83681,4.48933,7.84179,3.62305,4.87907,8.85075,3.161,8.96101,5.73592,8.90704,7.52906,3.48469,7.97929,8.34052,6.67686,4.53858,7.16554,12.8355,9.74944,5.41556,7.36269,4.9432,3.69754,7.9522,7.16729,4.82032,12.1268,5.21422,6.67892,7.19887,5.27348,8.24959,8.8264,10.6097,4.29411,10.8248,5.84342,3.78505,6.39541,9.60327,7.2757,3.20813,5.16498,6.32696,11.2306,6.17407,5.97142,5.14397,5.65881,7.45922,1
9.108,10.4388,9.63819,6.72116,11.9237,6.45141,10.9918,4.34141,6.45186,8.24261,3.4214,5.49265,9.56065,9.10404,10.5093,7.2869,7.26245,4.89124,8.51856,11.0611,5.59233,8.1938,7.45037,6.86449,3.0498,4.42176,9.8884,4.21449,5.0111,10.4577,5.39566,8.44294,5.89032,9.32335,9.0946,3.35152,11.4611,10.9152,6.09006,4.86306,7.5783,13.453,8.63353,6.28577,7.10504,5.14355,4.01083,7.56391,7.12208,4.45146,13.5443,5.95622,6.99852,7.59379,6.602,9.92546,5.79117,9.61026,4.17873,11.3601,6.50123,6.83266,6.38898,9.89087,8.59066,2.97868,5.32714,5.37522,8.43075,6.70753,7.59731,5.76745,5.80209,6.68751,1
7.09081,9.72281,9.14471,4.36867,9.41109,5.55007,7.4267,4.44289,8.53385,7.64303,3.15617,6.49367,6.3593,9.97091,8.0306,5.78507,5.88904,3.91309,7.92844,10.0092,4.81366,5.14289,5.27515,7.43749,2.84934,4.88615,5.4259,4.06479,7.19269,8.48637,3.7614,4.41255,6.21246,8.64924,3.12987,5.1141,6.03374,4.5947,3.00333,5.08212,5.07728,11.9222,7.76174,6.07143,5.45138,5.87255,4.12781,6.99281,7.73342,4.61038,13.6569,5.11413,7.73083,8.23799,4.94545,9.15853,4.9411,7.46315,4.14235,10.241,5.65204,6.20243,7.83384,9.90093,4.37078,3.40201,5.05079,5.76277,9.01941,6.6713,5.6995,5.03579,6.20316,6.48226,1
8.46908,9.08341,10.4938,6.38824,12.1467,5.95888,9.03188,4.11969,7.93336,6.98255,3.20677,6.12514,9.04428,10.1379,9.13953,5.48558,7.5675,4.33233,8.82331,10.693,5.26888,7.74395,8.14075,6.82327,2.80939,4.31554,8.50902,5.61277,6.14135,9.40223,4.69246,8.76041,5.81464,9.24521,9.40805,3.63353,10.1915,8.55288,8.4959,4.86747,7.32133,12.5208,7.68487,5.51298,6.17579,5.41185,4.48188,6.64157,6.93725,4.43902,12.7584,5.36547,6.67602,7.37664,6.15805,8.46509,6.02085,10.0612,4.11873,11.4967,6.38873,6.02617,6.76747,9.28728,8.57656,2.97641,4.7324,5.6485,6.19133,6.19707,5.9861,6.03045,6.37809,7.64518,1
7.29593,10.3089,7.64863,7.92746,10.5184,5.59088,8.50403,5.00086,7.82641,7.97932,3.06792,9.72978,7.55203,7.21689,9.72492,5.90936,5.70115,3.80816,8.03932,10.3954,5.95059,5.6147,7.39661,7.02421,3.33485,3.98855,5.93497,3.55133,6.14932,8.94262,8.96701,7.56446,5.43908,8.53272,3.79725,4.27563,7.01533,7.13499,3.03422,5.15663,5.78802,12.2933,7.80336,5.42522,7.07683,5.30586,4.47071,7.89286,6.28693,5.40286,13.4296,5.62412,8.05124,8.42737,10.2225,10.032,5.58346,9.67171,4.33444,10.5102,5.49478,6.88803,5.66366,8.4578,6.1732,3.65651,5.23098,5.50949,10.5731,6.07815,6.48839,6.16766,6.28587,6.78036,1
6.78527971461697,9.16915719998773,8.66969406030134,6.46932623702305,11.7353224784127,6.82024377475489,6.63081022846951,5.76893631164907,6.05945199873239,7.52193493376751,4.38281428562021,5.98490729898561,7.91457216842261,7.37319676595278,6.93285687779924,9.37880303620695,6.92737821318614,5.65750417818175,7.32362599155454,8.48048088474691,8.55647767289001,4.91178783841266,7.638300018817,6.13614324234348,4.44966624976742,4.46571359439629,7.7317076735562,4.2129956105601,4.92279706492016,8.24334378802681,4.93055802065892,6.09381295357345,7.35777791645141,8.87902167496159,5.17741658816796,5.85158782303177,6.39022959110432,6.06358030784967,4.13906990568653,5.24675589429723,8.03117350159788,11.7391376032775,9.85809452466145,7.06417852772767,8.14505068255906,6.44545378103063,4.82991215833242,7.72002388844012,5.99206010416605,5.5630924532003,8.37446334946554,6.94184773617283,8.39349424240485,9.99469413738727,7.33506447907575,7.03406888808551,7.88872049284694,10.7135624584919,6.10354354888247,9.26129733507234,6.7125493938602,4.70252073779004,6.70956971055316,7.44708320978032,5.6397066265945,4.59119987129003,4.58979732585787,7.43339256243143,5.08643111952113,7.54885792744745,7.04022413348633,6.68168305180934,7.11370620199187,7.25373827817304,1
