CCL5,TGFBI,NUP214,EPS8,IGF1R,PRAME,APOC4-APOC2,FPR1,HOXB6,FAM50B,WT1,GP1BB,FLT3,CDKN2A,ASAH1,LCN2,COL4A5,HOXA1,TRBV21-1,AKTIP,LPAR6,DEPTOR,C3orf14,CXorf57,PCDH9,NUDT11,SH3BP4,target
9.49804339389943,7.4155112257709,8.06914047196784,6.3825562831271,6.09531964662342,6.6150478602915,8.90203009041132,10.2465327939322,8.323316619853559,7.532204752211701,7.70499807970833,7.707376979172309,9.12463426097975,6.993886420243911,9.57737088747133,8.214862819641,7.0142060293273305,6.9588296102494,5.313275015006769,6.45235845110963,6.711365564251982,7.67768731919178,4.76082046630767,4.41370483353895,6.959023919537,7.087032831398242,4.93419399680854,1
9.36853721042641,7.128638520950509,8.14462663664811,5.52338110905808,5.561695239036388,6.08393308228524,8.66614219600514,7.73762174722755,7.79060699403255,7.46029082406955,6.0439835252316785,7.32090811238806,9.497868804225991,7.03631848416448,8.38336231819594,8.23942777013699,5.93944443159955,5.88250268795754,5.29878688689216,6.42846710732939,7.12183797981446,7.8433551016082514,4.86031966054976,4.6088764627164505,6.01097497351934,7.2860160912262595,5.59382831700825,1
8.17045,5.16852,7.97623,4.08085,7.26455,5.003819999999998,8.418510000000001,5.5785300000000015,5.49995,6.58034,8.12923,6.30202,9.67848,7.17461,8.62548,5.28249,5.47733,5.37247,3.69202,5.11038,6.1426300000000005,6.440180000000002,4.01296,4.2824,5.294969999999998,3.96176,6.52504,1
7.38904,8.58174,8.95752,7.182639999999999,4.79094,4.19762,6.89507,9.89072,8.985669999999997,5.62549,6.9402,5.53866,10.6404,6.03771,10.5542,4.872719999999998,6.92963,6.829439999999999,3.76664,6.42961,4.67706,8.005980000000001,3.57655,3.66591,3.89609,3.80594,5.46659,1
5.57859013718488,6.535020806803451,8.42721130805484,4.214406992571,9.20811036366099,5.55402412361925,7.113366699054461,6.73376063068874,7.42013144431301,6.781646151295719,7.36607741185831,5.82103673214127,10.153025485313599,6.857695844836671,6.965736102639379,5.880446182576652,7.332939290512768,5.2716555632807305,5.45086502665174,6.23947841862107,5.68625503079469,6.68064682107808,4.80946514017174,4.33376046470749,6.7917058672365584,6.82200872146829,4.83280455582388,1
8.49325,7.236910000000001,8.27505,7.71847,4.10926,5.09292,6.18434,5.5785,4.13221,6.9923899999999986,4.88116,4.8747300000000005,10.2148,5.37009,8.407589999999999,7.5427399999999984,4.551830000000002,5.75651,4.270569999999998,4.73695,10.0544,9.97238,3.93109,4.06415,4.92945,4.06329,4.68031,1
8.47943593071239,6.074822540206308,8.7622636738057,5.00935272267958,6.15067473284901,9.08904423779604,9.6899239688906,6.831744191490951,9.63523214784301,7.34163162280304,7.570924051558008,8.48194236694342,8.2972309551028,7.63986663630874,7.84689111567976,6.375967088627911,6.63784491724499,6.04649701637837,5.5060467156091,6.061260928045829,6.03394526017753,7.570356022206888,4.696989369043321,4.56247480657899,6.13286490813167,7.17723010304113,5.9301462538689504,1
270.731228994617,86.1142145759092,1990.9494614231,19.7387634617877,1745.5293870983899,1145.6421978357598,205.89198511816898,2825.6209131738105,4.3928042138292485,25.816923927069894,814.45938096521,0.0,11992.1803916926,5.75370938964362,6493.59340952401,397.22538832872397,1346.15182813975,32.0295387294948,1.12676081151651,442.900697551097,92.62492071718,903.384406349487,1.10390874186921,19.2218845494188,21307.6784154084,10.516434240820699,175.92503063286998,1
8.755560000000001,10.6069,9.14007,5.17575,7.525539999999999,3.60799,5.1710699999999985,8.01431,3.68273,6.1185,2.78856,5.731330000000002,5.42572,4.2904,8.44718,6.1001,2.89413,4.49856,4.20518,7.395739999999999,9.86051,3.96844,4.81091,6.0408300000000015,6.07267,5.0094,5.62082,0
308.39929736223996,89.5457685162661,1414.2797953530496,16.1364982606214,1371.33494668952,2378.0614278877897,711.13394627942,381.276945161263,2.57565102331232,121.060180340486,1272.21237127951,0.0,11948.6911354005,94.45909573835779,4744.6735974312705,26.7591891795089,361.45166479617103,0.9189732589365308,1.24464259199168,268.022272938728,2822.43173401362,646.961651268957,3.7550572805234,7.57171691502049,24.083718188291698,6.63809382395563,3074.3249236778693,1
6.89513,4.99132,8.72439,3.54917,4.78549,3.90425,8.0583,6.21928,6.98101,6.25401,7.558110000000001,5.6001400000000015,11.128,5.89529,9.44707,4.93799,8.055589999999999,4.85412,3.69869,5.01154,5.39342,7.16032,3.71181,3.77188,4.3967800000000015,4.23712,3.72427,1
12.3027,10.9208,8.714780000000001,7.139010000000002,8.15289,4.4202900000000005,4.776669999999998,10.5731,3.79799,6.97202,3.28999,5.954,6.10135,5.18139,10.2861,5.94481,2.83761,4.6824,6.14423,8.173689999999999,9.78495,5.35332,6.78945,5.754569999999998,5.9286699999999986,5.8621300000000005,5.1611699999999985,0
6.81239284445096,6.335604623844628,8.84332017104183,4.6116827856384806,5.423860041825138,5.52980506032838,7.515147739597008,7.34294958114316,8.24216928189127,7.4098303470900095,7.194394831277631,6.982233181798941,10.7540243733919,7.55871820899626,8.894945106815381,5.574410418752179,7.111973143246701,5.17204112246359,5.4377640625767185,6.391094796845191,5.30207101607193,8.69673320518192,4.38122965356714,4.11452929104589,5.746948772581638,6.728442770772411,5.16493893687828,1
8.08118,5.93016,8.37945,6.052980000000002,6.705539999999999,4.5106199999999985,5.53346,5.75297,6.46451,6.06939,9.4961,5.610130000000002,11.2985,4.85463,9.94883,5.34639,8.275780000000001,5.46703,4.1032,5.21298,5.32054,8.94833,3.48169,4.35757,5.53831,4.70898,6.03903,1
8.75913,6.13532,9.3347,7.449510000000001,5.42752,4.44412,7.47624,6.4129,7.9852,5.75167,9.37048,5.7957800000000015,10.4377,6.34091,9.32732,6.7368,7.906439999999999,7.82147,4.04695,5.3604,5.91105,7.26283,3.89889,4.60965,8.28187,4.86519,4.07756,1
5.86658,10.8134,9.5743,7.9778699999999985,5.20873,4.15319,6.15934,9.94352,3.77132,6.55777,3.4303,4.36238,9.49538,5.65031,10.5134,5.75304,3.04835,4.37483,3.912,6.4031400000000005,10.0676,8.32274,3.42369,3.9536,4.82026,4.86903,3.4119,1
675.8684308869509,13.3969199775093,1179.08168651327,26.148642493605298,81.2962689642583,8.421559006806769,38.775338683712896,38.8462131187233,843.4126395402568,28.5377960619946,1361.0026505138499,0.0,17483.0031143063,58.8705449465088,3967.92459435101,32.6183724021617,4681.62183634336,73.52688850305199,0.898441766218667,222.96164696871898,658.7201648605919,1408.82156116369,0.0857460527721843,2.13972654487081,107.666896967363,0.898441766218667,604.097115950291,1
7.262381726285058,6.34259615103058,8.18638724044021,4.55521805354367,7.046115507082571,8.94989067688727,8.51298699943223,8.52856564807603,7.87138805343561,6.78270640862477,6.3818325751454115,7.373941578225732,10.170522976070801,8.12987038864955,9.013093967029368,6.08428292886394,7.538683750737508,5.386098748091719,5.4277574990260185,6.1691271421426785,5.631646948469808,7.5855222458259295,4.5396978984485,4.2955186089938,5.62583557354586,6.86982243486442,5.85232463607319,1
11.4216,9.47388,10.0061,5.69559,7.33885,4.06415,5.8840900000000005,12.76,4.4051,7.233910000000002,3.48136,7.769430000000002,5.28759,5.53714,10.6251,7.1982300000000015,3.3012300000000003,5.83671,4.44303,8.01324,10.6392,5.35792,5.56049,6.14526,6.78538,4.35251,5.10807,0
6.42021,5.85809,8.34825,3.37331,7.66731,7.193230000000002,7.75943,5.9886,4.397480000000002,6.55997,7.982839999999999,5.5224400000000005,10.8437,7.188560000000002,9.13626,5.03759,7.77118,4.3391199999999985,3.86003,4.8487300000000015,5.81091,6.6158899999999985,3.92482,3.90067,4.56232,4.67062,6.7359100000000005,1
6.0865955948161,6.36893858048355,8.08285205762912,4.522934020120781,7.953252968086869,5.5813013484523495,9.999236288588301,6.97069276849374,5.144807993645321,8.097981453884179,6.628582636248809,10.5281114261143,6.451813065810652,6.7329298805876,9.12551146183873,6.588889921999719,4.27662082172171,6.4042717837127805,5.47903803279286,6.14708369948372,8.05590696810529,8.30529094893758,4.42252761707712,4.08569704476012,8.721698059301941,6.87945762933409,4.84803823090924,1
7.3616321115881505,6.24929110263165,8.45997119526232,4.76326110747987,5.79486366951572,7.818215160544589,9.108298082972881,6.9235261171814,7.9004333007803,6.92063235624699,7.07944681692672,7.0895793000612,10.2305312957413,7.90195560098641,8.609320529324469,6.389032104226871,8.092472601454249,5.984786635323,5.602084945429982,5.890965534975848,5.33686311289273,8.25570111105679,4.6053825346016,4.33335879812939,5.82022874861621,7.37435457355237,8.06610868869135,1
9.56715,10.0741,9.25358,6.6181100000000015,8.05157,3.83075,5.74648,9.11257,3.8306,6.51861,2.93089,6.3599,5.016,4.86658,8.44174,6.9887,2.81315,5.44243,4.5563400000000005,7.2667,9.47981,4.9012,5.59552,6.26486,6.45481,5.04633,5.27261,0
9.13727,5.2821,8.65982,4.18334,6.944,7.394710000000001,6.608,5.6912400000000005,3.8054,8.07425,5.61676,8.03773,8.556989999999999,5.4342,6.85416,5.367369999999998,2.87977,4.33254,4.33765,4.98946,9.06277,11.3862,4.15563,3.80495,4.23864,4.17753,3.84973,1
207.802149178093,683.404306234446,1330.47405172864,416.37504021027803,2568.73213244763,5.576577962151831,0.705083392939215,1693.84854640238,0.0,293.617527677864,31.9852018761511,0.0,12227.0145864658,12.100503853840197,3951.3491934838494,52.5427938644498,1091.1177125917,59.3366014649742,1.37723565477955,266.389895412262,43.3149513039597,2185.1708748464303,1.09567514671674,3.8523201341334095,14.2555150552508,0.459078551593183,939.97662450574,1
6.5142228335219015,6.51519155192755,8.83448935489482,4.43397098043804,6.94870083206653,5.76007855494572,7.24356315636955,7.529824504855268,4.99165899072941,7.05694641806538,6.3185841856908285,6.11980771416823,8.653112638742389,6.881405931827801,8.03817408720484,6.7576898160459695,5.846365720469179,4.76729280635048,5.6587639798201295,6.351397628101242,5.693759123980862,5.80534991118445,4.72147661465156,4.59593853740637,5.99367790190523,7.00655746300171,7.876769342048888,1
8.21217164646389,9.16083441030618,8.16798781062797,5.11486252036156,6.73716680768867,5.644704460780928,7.0999201301861286,7.03424536944621,5.91365925629091,7.6325399107181795,4.59449462305029,8.13941623698433,8.741047043747459,6.73713107155379,7.892663135502829,7.72533354999858,4.1163459139935386,5.17940485554427,5.5169973660876215,6.512470057423951,7.37143689701239,7.94315878538836,5.49876096361745,4.92631957790381,7.880689254218072,7.3383862963513105,5.6187544554627005,1
9.219666258359972,6.72615125195457,8.71333383405355,7.683645759517598,6.41332861901412,6.080778480695361,9.793936279188667,8.43025760937566,4.78829856224783,6.62596920354607,5.73352716265225,8.45940855151156,8.61917734821326,8.42234700750113,8.942642669223071,8.73009682205775,4.365414458656891,5.9868758182556485,5.13711488476465,6.3591923681496905,5.66206369734918,9.946627829828019,4.6361161860416695,4.2655316764856,5.57372373748149,6.672616675853269,4.56367072724568,1
6.7887,5.88281,8.1871,3.77589,8.32338,9.61227,6.6326100000000014,10.0205,3.82121,5.45685,5.74357,6.18853,9.53877,6.87811,8.2256,11.5129,2.9185,4.51762,3.70686,5.2129,6.73221,7.98985,3.87046,4.0027599999999985,4.49619,4.14377,4.45599,1
10.2654,7.3894,8.90585,7.180339999999998,6.13088,4.44241,9.23851,8.766739999999999,9.2183,6.33482,7.741810000000001,7.664560000000002,10.7585,6.58029,10.5665,8.78684,8.42885,5.23609,4.28437,5.77474,4.41014,9.38524,3.75504,3.67403,4.51811,4.1085400000000005,5.84679,1
