HSP90B1,MARCKSL1,RPL10P9,HADHB,MGAT1,CDIPT,SGTA,NASP,SPEN,RSRC2,UNC119B,CRIM1,HSPA1B,GCC2,SH2B3,UTP14C,P2RX4,ELL,GNG11,RUNX3,TRIM16,PTGS2,AOC3,MAFG,CSF2RB,HGD,ESR1,MLLT10,SCN1B,SLC18A2,AMPD1,BMP6,ANXA11,GRB14,CLC,CD70,ASS1,AANAT,PROX1,PAPOLB,BAZ1B,HIST1H3G,HIST1H2BI,UBN1,SEPT5,BOLA2B,GZMH,HNF1A,OPRM1,SBF1,PDE8A,PKN2,SP3,TRAF3IP3,PPBP,SLC5A12,GLG1,SP140L,PCM1,ASLP1,SCFD1,IGLV4-60,KIR3DL3,COX7CP1,PIGG,ZNF768,RASAL2,YIPF2,MSRA,FSBP,CRYZL1,LRRFIP1,AUNIP,ZC3HAV1,VSIG10,EDEM3,CYP39A1,HAMP,HKDC1,ZNF692,EXD3,ST6GALNAC5,LSG1,CDC14B,TAF1D,CCDC28B,DALRD3,AGAP10P,NPIPB15,EPS15L1,RPL26P37,ELF4,target
9.61161996557991,9.798192961993301,13.4184779791087,10.839743788536401,9.45999920184541,10.8805405658811,7.96490131126079,10.1261690296467,7.6809387069477,10.126636639297802,9.63064117885138,6.59826126078035,6.9136558882013786,8.2732167557101,7.45563281605128,7.430838914701768,8.23177243835104,5.7279493248145315,4.75579127489084,8.04506314749449,6.91077553482102,5.97497229687189,4.58946778078546,7.42389925967301,9.834975427204599,4.64615597689622,4.59563528492961,7.92410247898562,6.525823884126741,6.76933989943599,4.679237014918289,5.95223877666342,10.645292626130098,3.87025363192101,6.585972914355482,6.881457510228518,7.303169302800901,5.378374020429192,4.64776439702481,4.31745367928327,8.196178612291371,6.51084667954402,5.8776874561115005,9.101429798180053,6.67424492824188,6.78016926798041,5.9783561484469985,6.044764472295738,5.34504148029104,7.154994891342,5.97024840481396,8.31892398415632,9.48505614310568,8.122670403812,6.82903767346457,3.65106234194823,9.03184724430598,7.42977431038589,9.52505634381235,5.90578022325828,8.225603690519,4.78971123263819,6.52279333813132,10.4822870222039,8.82351288386363,7.4458634125949406,4.5099577481492,5.9289045124821,8.76309726267824,5.57918995004297,7.57632298875628,6.98991663606318,6.2123343182806385,6.4689712877169,5.73394981481179,5.7572038683645586,3.73103606807765,5.191850198753861,5.07271807976297,7.74064161513554,6.1562124063567,4.34922852164396,7.67035524473285,7.81532572871256,10.123779745755401,6.9371354229467,8.8819502404791,8.76994384410241,6.8109337217565,6.33355660622052,10.142715853463699,8.6798150066301,0
8.676260000000001,9.16889,13.4908,9.83764,6.07691,10.4892,6.35491,6.05595,8.98705,10.0451,8.64227,5.057180000000002,5.7084,9.10057,8.85415,8.21534,8.34613,4.9216,7.1808,9.45276,4.599480000000002,7.2129,4.46666,6.6696800000000005,11.7694,4.38693,4.50487,7.04091,5.60013,4.38696,3.66247,4.61815,8.50539,3.27864,10.781,6.34258,5.3312599999999986,3.629,3.96625,3.2478,7.1776100000000005,6.42846,5.01844,9.45077,6.30305,8.52679,8.00506,4.23337,4.45406,6.94508,7.520739999999999,9.40292,8.48081,8.3687,9.89143,3.68992,8.1385,7.979710000000002,5.32143,5.1869,4.93838,4.94155,6.19457,11.4076,8.97927,5.59053,3.44196,4.69581,7.34733,4.9605,7.57967,8.91274,4.81553,5.4929999999999986,5.00813,9.60977,4.72368,4.86803,6.18814,7.47187,5.45987,4.03366,7.175889999999999,4.71694,9.81808,6.2808,5.57832,5.3304800000000006,6.3943,6.07117,12.0694,8.85384,0
9.62749,8.96743,13.1014,10.4134,4.09694,9.78002,7.062189999999998,6.09567,9.19352,8.66669,9.9735,5.90808,8.09858,7.23677,7.52067,7.93653,6.62074,3.96164,8.605210000000001,8.52388,6.35221,5.35918,4.7362,8.04486,7.749060000000001,4.0080800000000005,4.4781900000000014,6.201219999999998,6.44837,6.42926,4.9799,5.61895,8.15071,3.3343800000000003,4.1867800000000015,6.50975,5.35387,4.16897,4.157780000000002,3.47395,7.93417,6.36975,5.50115,9.49934,5.76029,7.7736800000000015,4.84946,4.36076,4.69833,7.46586,4.34328,8.30064,8.20508,4.222,4.20395,3.3631900000000003,8.66422,8.07237,6.21824,5.02262,4.013330000000002,4.93018,5.52113,10.9704,7.850119999999999,6.7820100000000005,5.3318,4.9366900000000005,8.774389999999999,4.53651,6.561660000000002,5.97876,6.52958,6.8394,8.10839,7.0712100000000015,4.57135,4.64609,4.28646,6.97877,6.09874,4.8482,7.53378,6.15739,10.5773,6.31733,5.29879,4.83501,5.55828,6.0615,12.2032,8.31272,0
6.91677,9.34668,13.0561,9.7858,5.21335,10.826,6.69712,4.56033,8.07108,9.25908,8.56296,4.3388300000000015,6.30655,8.34676,8.88692,7.04475,7.83811,4.87561,7.9085800000000015,9.49976,5.4994,6.55543,5.02946,6.76022,11.5156,5.1264699999999985,4.60498,6.33535,6.5456900000000005,4.42475,4.03529,5.16,8.80096,3.45526,9.41103,6.45373,5.65586,4.14246,4.08744,3.5878400000000004,7.570589999999998,7.40442,5.3976,9.50698,6.97721,6.886660000000001,8.17163,4.32535,4.3937800000000005,6.73526,6.82377,9.18656,6.906039999999999,7.78603,10.6315,3.60163,9.54182,8.15436,4.68599,5.72813,4.407019999999998,5.15073,6.60472,8.94812,8.32804,6.29755,3.54005,5.64722,8.11487,4.34402,7.40623,9.19639,5.0578699999999985,5.47696,5.48481,8.82189,5.05701,5.1123400000000006,5.70457,7.66427,5.9356,4.58287,7.0887,4.6181,8.0081,6.0932900000000005,5.63496,4.76419,7.01607,6.56137,9.56441,9.06228,0
8.481060000000001,8.30035,13.6516,9.79343,5.6451,9.61554,6.98415,3.95066,8.52968,10.0756,7.9313699999999985,5.52364,5.61616,8.73894,8.67175,7.97589,8.22452,3.87076,12.4069,9.3246,5.25169,4.24835,3.95857,5.99332,9.28521,6.94793,4.6514,6.8798,6.72542,4.7468,3.57995,7.68615,8.048010000000001,5.37774,7.82288,6.40459,5.55126,4.32735,4.10904,3.57106,7.221310000000001,7.05205,6.7626800000000005,8.42349,6.57368,9.20503,9.63513,3.88218,4.40789,6.37804,7.26181,8.57057,8.64166,8.10408,13.5832,3.61475,8.74708,8.501330000000001,5.20697,4.83335,4.41955,4.54523,6.80019,12.1666,7.94411,6.08081,3.36982,4.63323,7.28288,4.584219999999998,8.62915,7.124630000000002,4.16024,6.1786400000000015,4.96321,8.963230000000003,4.84662,4.4947300000000014,6.17957,7.657589999999999,5.90418,4.1203699999999985,6.88317,8.19406,9.0912,6.0048,5.17959,4.70876,6.98539,5.39886,12.9763,8.431239999999999,0
10.2361,8.25457,13.0266,10.2206,5.08283,10.6769,7.10611,3.9359,7.56491,10.3637,7.956,3.90546,9.41861,8.06205,8.6969,7.1810399999999985,9.01834,6.17288,10.3852,7.419410000000001,7.02503,7.59864,5.09753,9.30869,11.2134,5.46071,5.55621,5.14336,6.40148,4.70264,3.30451,5.56669,8.5455,3.56854,9.878,6.22971,4.95819,4.32061,4.0076,3.47042,7.270189999999999,7.21984,6.74809,9.70673,7.55928,8.76014,6.77353,4.35083,4.47804,5.89726,6.85376,7.550610000000002,8.06542,6.49031,13.492,3.45115,7.955189999999999,7.242610000000001,5.84235,5.35495,4.31852,5.68146,5.41592,11.0361,7.76512,6.2774800000000015,3.60307,4.98935,8.988010000000003,4.9115,7.77525,8.06587,6.3463,5.96756,5.26353,8.487689999999999,4.74622,6.114319999999998,4.4504800000000015,6.98352,5.7629800000000015,4.40718,6.16601,6.61272,8.73754,6.2715,5.43079,4.7693400000000015,6.99215,6.6075800000000005,11.8087,9.77476,0
7.740404224541639,8.664448906298901,13.378496690429802,9.79417127516977,9.37498712512799,10.043406402939802,7.55569372489912,7.92949540240685,8.04886896621876,9.31498576767844,7.339088360289639,4.33284020621652,5.74242407317615,8.205813376264219,8.45370424091983,6.9053306763975,8.02863024518638,5.86727764885012,8.71530914653405,10.066381199924301,6.20584841891886,8.82366337869301,4.94424173572702,7.55618217740199,9.18681934041705,5.28131836129894,4.74923183229184,6.375405049553231,7.15363872844661,5.62612720629595,4.94861556521256,6.905154004089731,10.632668856916,4.20764861340321,7.142534336571032,7.19835082457661,6.28716002346543,5.66131259904624,4.79750518330382,4.63302661811748,8.11028260678431,6.670021326544732,5.85158110629432,8.82680927083918,7.34485118558815,8.6564986708548,9.24605996616309,6.598609626245231,5.99103285376873,7.44038599055768,7.06476844754617,8.41371902956819,7.725683060247119,10.0674522421149,12.1700202267419,3.67913711438064,10.084529292189599,7.347946780508749,8.25341813540273,5.91308494341526,6.82845341705942,5.10221501159234,7.8683035519457984,10.9484334322989,8.46021624477612,6.70266468847496,4.713436642039111,5.66882517020349,8.02035883556437,5.35772547006316,6.33482770376212,8.13255901184068,5.97228925179214,6.90706799863813,5.3717094165547,5.99994093606561,3.73366475276109,6.005270909526991,5.20507913191963,7.82712413346602,6.8760887535824,4.47381977187816,7.16909044406242,5.21161085428764,8.856568357021919,6.73406020104792,7.83461471733494,8.46785556750219,7.147197954300081,6.399250343414838,10.9724407860791,8.78761206875952,0
7.44272,9.30944,13.2306,9.9603,5.5067900000000005,10.7204,6.659089999999999,4.38176,8.38382,9.39813,8.95652,5.30642,7.85915,8.42234,8.98752,7.4443,8.08393,5.93786,7.35953,9.4916,5.36731,7.089760000000001,5.71444,7.0933,11.8999,5.06948,4.39922,6.49455,6.10583,4.85303,3.61257,5.21995,8.99244,3.48463,10.7196,6.2652,4.99571,3.7487,4.10551,3.70741,7.598289999999999,6.80088,5.40185,9.36321,6.565810000000001,6.87723,8.48553,4.18649,4.525519999999998,6.21387,7.05583,9.32214,7.22735,7.4821399999999985,10.6685,3.65216,8.95186,8.556610000000001,4.74143,5.23645,4.45553,5.07547,6.72147,8.54152,8.09487,5.90308,3.45054,5.036569999999998,7.961989999999999,4.2474,8.197610000000001,9.47079,5.38975,6.24776,6.20242,9.00803,4.72615,5.46339,5.7295099999999985,7.202139999999999,5.63382,4.02473,6.41979,4.78608,8.074910000000001,6.06391,5.71976,5.08201,6.46464,6.58887,9.80726,9.41289,0
8.59265,9.43166,13.373,10.0164,5.39473,10.7439,6.50985,6.37403,9.48258,9.4425,8.67262,5.21216,6.42476,8.296,8.61993,7.7511899999999985,8.033539999999999,6.42098,7.604,9.40074,4.77383,8.198960000000001,5.87505,6.95483,12.219,4.5199099999999985,4.52871,6.66869,6.11192,4.2453400000000014,3.54382,5.0650900000000005,9.38064,3.14684,11.1564,6.26384,5.37926,4.24758,4.05888,3.1549,7.417210000000002,6.86861,5.8082,10.8629,6.01483,7.3902,8.34883,3.9838,4.27827,8.041210000000001,7.48286,9.90053,8.198960000000001,8.640460000000001,10.6639,3.46483,8.6455,8.29932,5.01585,5.60544,4.90951,5.4060000000000015,6.749860000000001,9.1298,8.516539999999999,5.71726,3.54552,4.16301,7.73935,4.36696,8.071019999999999,9.60217,5.50661,5.9873400000000006,5.54785,9.44838,4.97714,5.25742,5.4709,7.22054,5.95666,4.26788,7.1142,5.72342,9.50699,6.188,5.51502,5.20426,7.04829,7.26572,9.63189,9.45402,0
10.9418,9.19563,13.550999999999998,10.6732,5.15083,10.198,6.62167,4.84762,8.428410000000001,8.88759,8.846860000000003,5.99379,7.00587,8.36233,8.70363,7.4725199999999985,8.38167,4.41199,11.4144,9.11839,5.36992,7.3049300000000015,3.58534,6.8175,10.1758,5.19441,4.61699,6.142530000000002,6.28758,5.4222800000000015,3.92725,5.99147,8.737160000000001,4.45466,9.86191,6.700080000000002,4.75815,4.0740300000000005,4.00974,2.95302,7.341480000000002,7.796010000000001,6.4668,9.61977,6.7610600000000005,8.95185,9.89881,3.88081,4.061,7.00002,6.981439999999999,7.878539999999999,9.72916,6.53918,13.0872,3.45766,9.2821,8.22056,6.9451399999999985,4.78839,4.92592,5.57591,6.18159,12.2167,7.27308,5.8045800000000005,3.61091,4.8235,8.26826,4.30621,6.6901600000000006,6.742839999999998,4.16435,7.3890600000000015,4.44015,8.24708,4.71521,5.15646,5.5620400000000005,5.94159,5.6424,4.40606,7.61718,7.67005,10.0136,6.47046,4.66607,4.8543400000000005,6.60619,6.39087,12.6383,8.86943,0
9.87314,9.11583,13.4247,10.3606,5.74008,10.1755,7.30358,5.54138,7.97284,10.0899,8.4941,4.58138,7.38122,6.90158,8.75271,7.21886,7.72345,3.73631,8.58376,9.87195,6.39064,6.02137,5.00065,8.40001,9.73147,4.3838,4.46559,6.64504,5.8814199999999985,5.6707,3.94249,5.14803,8.53909,3.32301,11.8138,6.62522,5.4881,3.969430000000001,4.02585,3.3213800000000004,8.72232,6.663639999999999,5.4787300000000005,9.36097,7.08817,9.54086,9.51958,3.66356,4.16134,6.9946199999999985,7.03171,7.22587,8.52292,5.87435,11.6517,3.61612,8.80452,7.95909,5.50811,5.34272,4.06423,5.47674,5.5715900000000005,11.5004,8.16822,6.74085,3.81621,5.1538,9.62105,5.44781,8.11135,8.74133,6.75196,6.4565800000000015,5.23366,6.94013,4.9092400000000005,5.33381,4.51506,7.8380800000000015,5.76918,3.96171,7.352489999999999,6.88594,8.94317,7.22048,5.58445,4.89982,7.25356,6.32126,12.495,9.0224,0
7.28357,9.33538,13.503,9.73401,5.8636300000000015,10.4694,6.37544,4.69373,8.56891,10.0774,8.617980000000001,5.66385,5.035830000000002,8.76135,8.6294,8.28686,7.88908,4.14069,10.8698,9.2873,5.58397,8.55989,4.66403,6.52196,11.9779,6.2135099999999985,4.9908800000000015,6.90446,5.99045,4.79318,3.70463,5.67558,8.47751,4.1639800000000005,12.536,6.30321,5.21622,4.29796,3.72178,3.0742700000000003,6.87201,6.7187600000000005,5.61313,9.07974,6.75232,8.53495,9.93717,4.15393,4.233219999999998,5.90195,7.16897,9.63777,8.89334,7.50939,12.4265,3.81129,7.9939399999999985,8.27495,4.8506300000000016,5.31991,4.62059,5.16133,5.95673,11.0364,8.31789,6.20932,3.11983,5.21093,7.19831,4.39945,8.28652,8.13557,4.89385,5.52149,5.13911,9.24584,4.36469,5.82846,5.79089,6.701969999999998,5.6127699999999985,4.04332,6.53666,5.68003,8.81189,6.02039,6.0754199999999985,4.55089,6.7187600000000005,5.6734800000000005,12.5415,8.59735,0
9.88366,8.91352,13.5269,10.1861,6.09021,9.9263,6.556780000000002,3.52055,7.23995,10.8164,7.9393600000000015,5.67469,6.05851,8.96143,9.1382,8.10775,8.28594,5.71082,9.6358,10.1805,5.1612300000000015,5.50242,4.21546,6.59672,10.4189,5.00813,4.08868,6.28503,5.5354,4.72896,3.61666,5.21713,7.71501,3.28324,10.8582,6.23532,4.77208,3.51447,4.33397,3.5354300000000003,8.09548,6.51582,6.12296,6.78022,6.692069999999998,8.47595,10.5343,4.00145,3.79332,5.6332,8.16634,8.4418,8.56746,8.304030000000001,12.0752,3.1247700000000003,8.68013,9.09977,5.22464,5.13206,4.74385,5.15379,6.47321,11.6492,8.09559,5.44581,3.29403,4.40512,7.242260000000001,4.79309,8.94153,9.05056,4.63915,6.59259,4.61492,8.81247,4.39203,4.79124,5.53331,7.55392,5.78746,4.011830000000002,7.112539999999999,6.4961,9.31945,6.41809,5.17164,5.6395,6.897239999999999,5.19396,12.4143,9.02032,0
10.7838,9.44515,13.4879,10.3725,6.34836,9.95472,7.23608,5.58349,8.82335,10.1843,8.5945,5.47047,6.08668,8.78327,9.13415,7.66564,8.618269999999999,5.22904,11.0705,10.872,6.37475,8.91965,3.70132,7.5064600000000015,9.92788,5.46419,4.68703,6.26887,6.53538,4.77447,3.62802,6.064769999999998,8.553519999999999,4.91453,8.577539999999999,6.50385,4.68404,3.30683,4.01015,3.01261,8.11091,6.4734099999999986,6.79016,10.0103,6.7557,8.99806,10.7638,4.23599,4.15125,8.45282,7.29051,8.189739999999999,10.0955,8.06129,12.7871,3.3545,9.36899,9.10778,6.98693,5.0857199999999985,4.20528,5.38221,6.559989999999999,11.8142,7.9875,5.886830000000002,3.75295,5.21804,8.30481,4.78035,7.05704,7.26283,4.76647,7.05664,4.97311,7.62351,4.63322,5.05002,6.0687,7.79948,5.62512,3.97177,7.97496,7.617939999999999,10.0668,6.52613,6.04433,5.75057,6.5891,5.47694,12.4016,9.25091,0
10.5858,8.29157,13.541,10.184,6.4950199999999985,9.91504,6.13434,4.35676,9.00641,10.8613,7.99574,6.5838,5.0649,9.18954,9.59114,8.19934,8.12882,4.44746,11.2567,10.0382,4.7246,6.63052,3.81333,6.64498,11.1516,5.46735,4.2456,6.706169999999998,6.02794,5.22682,3.48706,6.8906399999999985,8.00035,3.23546,10.9487,6.09138,5.00919,3.4729400000000004,3.93606,3.32646,7.88294,6.8345,6.7356300000000005,8.67783,5.83724,8.49935,11.4817,3.93101,4.1432400000000005,6.6775600000000015,8.41281,8.15038,9.29725,7.594689999999999,12.8981,3.09457,8.90361,8.81937,6.23291,5.34398,5.57222,4.38826,8.598230000000001,11.5802,8.724,4.67141,3.2138,4.25703,7.20442,4.48436,7.89363,8.77196,4.10367,6.31385,4.6750300000000005,9.09098,4.54697,4.50303,4.67905,7.43452,5.48648,3.83248,7.34854,7.7286800000000015,9.5398,5.99349,5.31772,5.8937,7.874060000000001,5.79106,12.5723,9.31184,0
10.8623,8.51287,13.4152,10.4605,4.24756,9.75471,7.3113899999999985,5.35156,8.44947,11.5295,8.560260000000001,4.38462,6.69969,8.06894,8.76486,7.35849,8.10303,6.32198,7.7810000000000015,8.7939,7.6440199999999985,10.5503,4.8802900000000005,8.5142,8.96455,4.62525,5.17579,7.6159,6.08522,5.55836,4.08527,4.80097,8.405560000000001,3.04964,12.1711,6.69165,4.62976,3.79308,4.08839,3.30376,7.98498,7.1174100000000005,6.5823,10.2207,7.30404,9.38816,6.55514,3.99678,4.11043,5.98105,5.78982,7.97866,10.1287,4.2370199999999985,11.8052,3.87655,6.83562,7.80615,7.45968,5.0838,4.81127,5.5762,5.04343,11.3572,7.44667,6.60681,3.5189699999999995,5.38438,9.56351,6.39714,6.99816,5.83743,7.32763,8.259160000000001,5.4626199999999985,7.60018,5.03147,5.8997199999999985,4.2651,7.52216,6.17352,3.99118,7.55952,5.84258,10.0032,7.27635,5.06683,4.67906,7.038880000000002,6.4739900000000015,12.3038,9.07427,0
6.8887399999999985,8.94817,12.8868,9.10358,5.1543800000000015,10.678,7.49308,5.00499,8.51026,8.46579,7.717289999999998,4.43025,5.8125,7.925560000000001,7.970439999999999,6.47295,7.38245,4.3048,9.24563,9.53283,5.6677,6.22535,4.5488800000000005,7.14479,10.2342,5.18716,4.64803,6.52414,6.73517,4.16512,4.33948,5.7307,8.55856,4.2042,8.61613,6.7111100000000015,5.47796,4.67076,4.02665,3.49539,7.16962,6.84778,5.54739,10.2433,7.441619999999999,7.4031,8.39361,4.28172,4.67167,7.336189999999998,4.98511,9.23552,6.28169,6.64289,12.0894,3.59286,9.28114,7.98768,4.7771300000000005,5.3962,4.71284,5.31252,6.2756300000000005,9.17343,7.38225,6.06429,3.19951,5.54296,7.31637,4.29672,7.27319,8.79004,5.02154,5.83809,5.54016,8.667910000000001,5.823930000000002,5.57055,5.75514,6.89422,6.39614,4.51541,7.45477,5.36132,8.026,6.3987300000000005,5.62714,5.0095,7.48314,6.6871,9.86391,8.31734,0
8.43488,9.05572,13.3808,9.72065,5.03975,10.512,7.14357,6.11301,9.19033,9.35512,8.43535,5.15083,5.76159,8.13509,8.53068,7.389589999999999,7.564539999999999,3.68945,9.04332,9.74103,5.92511,7.36056,4.13785,6.946039999999999,11.6224,5.46874,4.70742,6.8554,6.36111,4.35052,3.82357,5.22652,8.8503,3.17588,11.1154,6.41829,5.09361,4.14538,3.94288,3.90761,7.608239999999999,7.1475399999999985,5.85781,9.92655,6.989489999999999,8.4693,8.40865,3.93395,4.5423,7.06158,6.91472,9.15564,7.76722,7.97905,12.3711,3.54987,9.14556,7.841360000000001,4.86808,5.32802,5.45191,5.41297,6.24545,10.9265,7.9464,5.88746,3.25043,4.96413,7.22483,4.44364,7.44327,9.19722,5.06998,5.45467,5.74292,9.01932,5.2214,6.0064199999999985,6.22524,7.19756,6.19481,4.58061,7.209289999999998,5.17196,9.90537,6.105580000000002,5.94646,5.20899,6.83989,6.47211,11.4341,8.91403,0
9373.92322646336,1346.31015505063,13.3408107849773,2594.66651025282,7796.48824327735,1828.1779860071601,1125.8983373221402,2258.98494011438,7807.096182211659,3604.962176115871,1263.99479755926,243.717766620611,484.716125187509,2367.74648911578,5090.33013618454,886.052182968909,1128.30398204637,1071.33390248044,1413.01420897551,8773.72404218833,208.56078643513698,366.179779659538,23.7936047159856,827.7422424440759,4753.82265055486,154.830828332774,203.07909440187402,1751.30498217952,0.0,83.3551994594416,0.0,302.391711126152,5344.2228022547,27.5564177044449,456.9227693854729,22.8589012571745,0.5393583059143761,75.9574133163415,9.515042417732527,0.0,3041.4735773423804,4.446936928325769,1.1117342320814398,2620.49560359138,690.146172950246,154.561416714026,1930.93712907236,2.09882122407302,41.1710522091528,8170.720690120941,715.33055755475,2282.37647925324,3847.7722001952093,12450.817683388701,3796.5724025581203,19.2698694213286,7803.32140340495,3706.40680160418,3824.17264649332,46.6928377474206,1160.06053013615,38.9106981228505,6.67040539248865,0.0,2617.76035904441,427.095088835151,106.17148743728599,542.263942323066,289.73688535313596,43.31469655244761,810.048307457728,7583.15666725875,12.274343581022501,6890.14991844793,109.53743824285,2753.21202329654,0.0,82.7945749417133,127.585011287966,1442.72587242765,387.357559385433,0.0,1516.47611952616,369.348443466272,3175.56364037977,276.15412402218897,731.282110950811,88.93873856651541,19.8725025874853,1340.1366834093699,0.0,3696.5389147851893,0
11.0412,9.23928,13.5912,10.6973,4.8388800000000005,10.1076,6.745710000000001,4.83826,8.65227,8.97149,8.29613,5.71637,6.67278,8.52217,8.72114,7.710260000000001,8.48299,4.53169,8.41611,9.55675,5.57347,7.927119999999999,3.7128,7.05041,10.3103,4.47952,4.44129,6.4192800000000005,6.02546,4.55691,3.74835,4.84189,8.94915,3.20902,9.71833,6.600789999999999,4.43792,3.63485,4.00861,3.0345,7.354210000000001,7.54157,5.359,9.78668,6.83599,9.17186,10.3562,3.94755,3.9682,6.947310000000001,6.7428300000000005,8.31462,9.88935,6.36115,10.7238,3.45537,9.49238,8.101189999999999,6.89993,4.85967,4.8754,4.61825,6.27874,12.1228,7.020689999999999,5.90719,3.4279300000000004,4.63811,8.28456,4.11453,6.56089,7.1615,4.16132,7.51305,4.67729,8.44703,4.77454,5.01705,5.68472,5.80232,5.79214,4.18877,7.717219999999998,7.29454,10.0094,6.337280000000002,5.44571,4.9249,6.85977,6.3231199999999985,12.5717,9.01558,0
7.624460000000001,8.4168,13.4272,9.81147,4.78455,10.6309,6.9226,4.2728,7.6157,9.94583,8.15364,4.86331,7.04585,9.27238,8.47653,8.00506,8.04389,4.70339,10.300999999999998,9.27168,5.1814800000000005,8.573160000000001,5.33101,6.82361,11.4502,5.06306,5.0462099999999985,6.00605,6.26529,5.0335,3.86122,6.740289999999999,8.44852,3.5466,8.44392,6.1581800000000015,4.7959,4.19382,3.90096,3.62509,6.96236,7.08913,5.72189,8.94629,6.86751,7.891610000000001,9.30934,4.17655,4.75611,6.6040100000000015,7.25238,9.47885,8.38976,6.823689999999999,12.7514,3.5413900000000003,7.9666,7.85893,5.37822,4.711119999999998,4.6299,5.17422,6.0417,11.0579,8.37167,6.27109,3.51582,5.470269999999998,7.7625,5.10628,7.8627699999999985,8.68264,5.0782300000000005,6.1079,4.7676300000000005,9.18386,5.03595,5.6592699999999985,6.20631,7.185219999999998,6.12289,4.39366,6.62321,5.6574800000000005,8.45146,6.7187100000000015,5.92143,4.75355,6.39605,5.84997,11.8599,8.61474,0
9.22133,8.72317,13.1944,9.34377,5.6414300000000015,7.93317,6.1006800000000005,5.79079,8.66924,9.51462,8.76788,7.8801,7.518860000000001,9.18801,7.98025,9.44993,6.9652,4.221419999999998,8.6552,7.99017,6.769360000000002,7.818739999999999,3.03638,6.48464,10.171,5.27184,4.16033,7.08317,4.17672,6.904889999999999,3.26852,4.89023,8.79872,3.64179,10.1904,5.7029,4.43009,3.51787,4.18879,2.88761,10.0016,6.1349,5.35991,7.866,6.47001,8.69813,9.00672,4.48431,3.79712,9.37091,6.81514,9.19325,8.651539999999999,8.9989,10.9816,3.25466,10.4988,10.4131,6.13815,6.0444,5.50349,6.06502,6.2426,11.6009,8.11835,6.13365,5.81703,4.647,6.43863,7.90258,7.93945,7.10497,4.89185,8.12922,5.81109,8.18012,3.65222,5.47451,6.50879,8.27195,5.37045,3.9442,7.7957100000000015,5.90816,10.9554,5.27042,7.203410000000001,5.9906,6.7313100000000015,6.6943199999999985,11.6368,8.0999,0
9.53768,9.30828,13.6226,9.9838,6.44765,9.73574,6.63695,4.93532,8.588410000000001,10.4623,8.11257,5.81182,6.35502,8.942639999999997,8.999989999999997,8.25902,8.32568,6.20134,11.2151,10.3243,4.93636,5.95496,3.89388,6.4603,9.47365,5.69201,4.50649,6.8970699999999985,6.25324,4.3883800000000015,3.40506,5.88286,8.06377,4.16959,7.8943699999999986,6.53678,5.69414,3.5982199999999995,3.87448,3.03884,8.28913,6.9149,6.97508,8.395589999999999,6.70017,8.49836,10.9107,3.93871,4.16748,7.35226,7.622439999999999,8.78275,8.02626,9.65337,13.0189,3.44881,8.88803,8.917489999999997,5.50251,5.0077,4.72536,5.59492,6.63134,11.5904,8.402000000000001,5.59657,3.62235,4.67681,6.9778699999999985,4.9333300000000015,9.31471,9.28753,4.7118,6.44954,4.75173,8.84298,4.38974,4.99547,5.22916,8.00147,5.61656,3.73629,7.16208,6.63513,9.29854,6.78114,5.27579,5.91245,5.85302,5.47674,12.3461,8.942,0
10.739,9.15639,13.6046,10.553,4.93024,10.1592,6.4483,5.44786,8.36783,9.06437,8.48992,5.82721,7.03843,8.34494,8.74051,7.532139999999999,8.12234,4.5753,10.9174,9.13802,5.5532900000000005,10.1771,3.62797,7.04398,10.4038,4.87407,4.59464,6.42644,5.97652,5.18098,3.7258,6.44833,8.64145,5.19995,10.5944,6.42403,4.39486,3.4955300000000005,3.84993,2.95258,7.48875,7.67238,6.777,9.55873,6.6387,9.18505,9.53234,4.16931,4.16943,6.94446,7.2546,8.42897,9.50882,7.47622,12.6154,3.16384,9.35213,8.102030000000001,7.08338,4.68458,5.4701,5.56085,5.8307699999999985,12.161,7.35495,6.13357,3.40551,4.4903900000000005,8.20462,4.15614,6.98,7.58385,4.35034,7.82078,4.85656,8.310089999999999,4.5931,4.91044,5.4351400000000005,5.9378199999999985,6.10927,4.27091,7.7031100000000015,7.43803,10.0475,6.29521,5.2797800000000015,4.81475,7.040189999999999,6.5143,12.6716,8.955010000000003,0
