HSP90B1,MARCKSL1,RPL10P9,HADHB,RAB6A,MGAT1,CDIPT,SGTA,CTSC,NASP,SPEN,IER2,CPNE3,STT3A,RSRC2,UNC119B,CRIM1,HSPA1B,GCC2,JARID2,SH2B3,UTP14C,NRGN,P2RX4,ELL,GNG11,RUNX3,TRIM16,PTGS2,RRAD,MLH3,AOC3,MAFG,CSF2RB,HGD,ESR1,MLLT10,SCN1B,TCN1,ZC3H11B,SLC18A2,AMPD1,BMP6,ANXA11,GRB14,CLC,EGF,ITGA2B,CD70,CRTAM,NKX2-2,TAT,GNA13,CPNE1,ELK4,GLE1,VCY,IL11,ST8SIA4,GUCY1A2,ZNF124,RIT2,ASS1,AANAT,ABCB9,PROX1,ZFX,PAPOLB,BAZ1B,HIST1H3G,HIST1H2BI,EIF4G1,UBN1,NCKAP1L,SEPT5,BOLA2B,SF1,GZMH,HNF1A,DLGAP1,OPRM1,NPIPB13,DDX39B,SBF1,PDE8A,OSBPL8,DAZAP2,PKN2,NFATC2IP,RGPD5,SP3,CASP8,GRIK2,TRAF3IP3,PPBP,SLC5A12,MNX1,GLG1,RPL23,SP140L,PCM1,ASLP1,SCFD1,IGLV4-60,L3MBTL1,KIR3DL3,RPSAP44,COX7CP1,YWHAB,MLX,MKNK2,RUFY1,NRN1,PIGG,ZNF768,RASAL2,YIPF2,MSRA,FSBP,DCAF16,CRYZL1,LRRFIP1,ARSJ,AUNIP,ZC3HAV1,VSIG10,EDEM3,CALML5,CYP39A1,HAMP,HKDC1,ZNF692,B3GALT1,EXD3,ST6GALNAC5,LSG1,CDC14B,TAF1D,CCDC28B,DALRD3,AGAP10P,NPIPB15,EPS15L1,RPL26P37,ELF4,target
10.0106,9.68479,13.804,9.69925,6.60892,5.86245,9.90498,6.8148399999999985,9.49402,3.87324,9.52596,11.2449,8.16484,7.88669,10.028,8.26352,5.19136,6.20758,9.1579,4.53816,9.3082,7.86615,9.61956,7.96273,4.6054,7.8811399999999985,10.405,5.5778300000000005,4.2889800000000005,3.93494,6.45566,3.80373,6.06519,10.9688,4.54183,5.06646,7.04795,5.77866,6.70919,8.20829,4.60494,3.21866,5.42189,8.705739999999999,3.0995,10.3691,3.65589,6.09427,6.4551,7.1414,3.01706,4.75189,6.80028,8.568010000000001,8.18484,7.810810000000001,6.64734,5.88322,7.9112300000000015,4.07402,3.99119,3.36374,4.9357,3.4917800000000003,5.4206900000000005,4.15153,6.09776,3.04673,8.0922,6.47892,5.25412,6.6658100000000005,9.12924,9.3413,6.45864,7.212639999999999,8.45447,9.10226,4.39248,4.75884,4.61535,8.61748,8.16774,7.1360800000000015,7.40734,7.66167,11.3537,7.727289999999999,8.55743,5.55337,7.973889999999999,8.673119999999999,3.07763,8.10513,12.3098,3.57656,5.07805,8.7408,5.21988,8.3512,5.26465,5.7809,4.3465099999999985,4.6301,4.93581,7.24821,7.4558300000000015,11.6886,11.1887,7.703710000000001,9.84517,8.377310000000001,3.64559,8.59013,5.71231,3.3657,4.57353,7.2184,4.38302,6.20366,8.910860000000003,7.599289999999999,2.85819,5.27984,6.37431,4.75884,9.1821,4.0193,4.84739,5.37436,5.08708,7.377210000000002,3.71173,6.37234,4.39423,7.29365,5.85128,9.58103,5.50713,5.4768,5.41686,6.73755,5.83931,12.6879,9.0174,0
8.875960000000003,8.6613,13.0968,9.36641,6.13282,6.22642,8.06983,6.41365,7.96145,6.50415,7.83167,11.3812,8.38509,7.927,9.51316,8.4832,7.21496,6.91343,9.15875,4.98267,7.944960000000001,9.30506,7.350039999999999,6.71829,4.3129800000000005,8.79888,7.4965899999999985,6.4208,7.41855,5.0045199999999985,7.03328,3.85255,6.8811800000000005,9.858,5.5576,3.89639,6.16995,4.08031,5.67407,7.82435,5.57815,3.25465,5.36759,8.90902,3.54403,9.17903,5.63819,5.37715,5.6206,9.10663,3.0360400000000003,3.44898,4.73853,8.55697,8.11332,10.2366,4.77644,3.63732,8.24502,3.78798,5.37791,3.59635,4.82501,3.03132,4.6554,3.96197,5.32607,3.21413,10.2084,5.58375,5.0228,8.037560000000001,8.16484,8.78815,6.3092,8.2088,7.7141,9.00262,4.07451,4.14641,3.55907,12.5409,7.3045,10.0183,7.072989999999999,8.50045,8.35304,8.82265,8.17184,7.59943,8.48446,6.29385,2.96594,8.951880000000003,11.0384,3.27089,5.10113,10.7804,6.19057,9.18095,5.93727,5.77405,5.5288,5.17363,6.583189999999999,5.76181,6.26816,11.3811,10.5019,6.872719999999998,8.08537,7.508260000000001,4.51106,8.26543,5.51535,5.86485,3.9396,6.35515,7.69476,6.57224,7.51267,7.1924800000000015,3.55209,4.3487300000000015,8.14016,5.99878,7.59238,4.19581,4.43534,5.04619,5.93507,8.56811,3.1768,5.15324,3.84988,7.736339999999998,5.90374,10.7707,4.77885,7.511639999999999,5.84143,6.7746,6.18715,11.153,8.21545,0
8.24505,8.72785,13.4329,9.58388,5.35726,4.7588599999999985,10.3144,6.67272,8.44468,5.31811,9.62173,11.2783,9.01829,6.46307,9.12666,8.29786,5.3569900000000015,7.605869999999999,8.13043,4.19756,8.055,7.53425,10.4549,7.9176600000000015,4.97874,9.22922,9.74091,5.51377,7.626060000000002,4.323,7.35413,5.02826,6.642460000000002,11.4208,4.96329,4.75394,7.26635,6.21796,6.84672,8.50217,4.42422,3.91102,5.18417,9.06067,3.61649,11.0821,3.83048,7.513689999999999,6.46617,6.5045,3.26755,4.41642,4.31926,8.67455,8.81633,7.50586,5.91895,5.42363,8.94711,4.64655,4.2797800000000015,3.17619,5.31367,4.67681,5.50364,4.01829,5.02027,3.4612199999999995,7.29462,6.6869,5.35436,6.32241,10.566,7.730569999999998,6.6864300000000005,8.00039,8.87493,8.250060000000001,4.397469999999998,5.02953,4.61726,9.14002,6.99661,6.96667,6.48599,8.25047,9.348,9.8534,6.47842,6.92322,7.717110000000001,7.20222,2.76455,7.42552,12.2444,3.62519,5.7719,9.30897,6.51509,8.16412,5.2264300000000015,5.35726,5.6737199999999985,5.32332,4.33426,6.08437,6.86856,10.8733,11.6463,7.370239999999999,9.35649,8.821639999999997,4.1258,7.65831,6.27124,3.68106,4.87469,7.63328,4.1974300000000015,6.56728,7.0412,9.14817,3.48314,4.71378,5.93965,5.56428,9.23884,4.66517,5.05578,5.80917,5.42461,7.55515,4.27979,5.99343,4.49564,8.08713,4.68938,9.36202,6.4913,5.8648099999999985,4.99094,7.864560000000001,6.21678,11.8761,8.85725,0
7.93625,9.02104,13.3645,9.70739,5.34737,4.80991,9.52733,6.49814,8.76038,3.70748,7.12825,10.9582,8.24571,6.45965,9.66126,7.7287,5.8046,4.73718,8.42155,4.04559,8.62725,7.74826,12.2563,7.65152,4.43164,12.9082,9.7029,4.98569,6.08493,4.53481,11.3449,4.1033800000000005,5.90514,9.23296,7.56232,4.32191,7.332610000000002,7.1638600000000014,4.65128,6.34729,4.53476,4.02676,7.27237,7.39739,5.7565,5.6162800000000015,6.046880000000002,9.94705,6.63237,7.30616,3.1113,3.88656,6.53808,8.8634,8.80626,7.699510000000001,6.33124,5.91962,8.656239999999999,3.78459,3.9327,3.33186,4.8197199999999984,3.82676,5.93046,4.26945,5.25899,3.49661,7.497330000000002,7.72469,7.15618,5.30086,6.52355,8.99277,5.62944,9.33246,6.09846,10.4919,3.74633,5.46521,5.01584,8.54382,6.66449,6.18601,7.04598,5.87182,10.2037,6.52847,5.99793,4.70861,9.20656,5.85174,2.99764,6.66654,13.8826,3.38394,5.85336,8.78027,4.85046,8.12004,4.56578,4.86943,3.71641,4.98123,4.5813,7.4207,7.6821199999999985,12.0435,11.592,7.66996,8.56657,10.0146,3.68598,7.431780000000002,5.10315,3.32974,4.06254,7.17788,4.53512,6.1186,8.01575,7.90297,3.00529,4.94897,6.01909,4.59238,9.49998,4.55574,4.8520699999999986,4.735530000000002,4.88825,7.0777800000000015,4.19384,5.01584,4.37424,6.43802,7.77418,8.88601,6.3329900000000015,4.76319,4.3697300000000014,6.63034,5.11441,13.0949,8.39705,1
14843.90711063,3736.5094256387897,45.78862173823161,2020.40573101912,2600.45940816058,10840.376719753,5851.98882440521,2578.6801933033607,7212.11200711139,2762.883618495,7200.83419504412,14018.3029298157,1395.9128094252499,1561.2074065071,1499.23358013189,1340.26303046976,132.368866266013,492.622413183733,3254.80312404685,2637.9871859243,2388.9944995021,611.830721502232,91477.0513091455,1256.35456968671,1269.92117211845,5050.958653124229,27329.139295063706,285.811668268123,37.964799386052704,5.709433833845768,2184.31780718172,7.85460594850998,1605.2833693082598,863.008540314912,154.951589668227,146.457027684685,1151.96018220534,0.0,0.0,10.988343877042901,78.204650846593,0.0,889.720287913568,38124.132420203,55.30771229988901,59.2094246615063,255.54810282324505,82433.6337073125,84.30302491954309,438.557139267435,0.0,14.8401889926877,3945.22246252844,9491.452520338,1807.9334952291101,1215.12120234606,0.0,15.0874607215419,617.201480501901,1.1926623720713998,108.88216688037,0.0,15.894512556151,25.0485117054523,117.82650378017901,13.4246129087486,885.849949640215,0.0,3268.32266009274,1.5789179909735,12.631343927788,12616.3171221232,2439.85563786538,6666.78139073953,4910.6462747217,3136.11789929711,8569.22690943857,6795.1489225636,5.04564207292684,15.626397582683499,34.1002107191569,107.507930832518,13387.6238600962,15319.9838667657,361.336886775831,2630.47821758776,15248.7279703326,243.64416140694001,1696.35897220844,536.8473024697461,2037.3836146639896,1220.8174907669,9.12570483110787,11222.10351444,21815.909881280902,8.592396805050079,0.0,9406.983977889,56416.5926918976,1341.37775250244,2526.42127225871,27.6310648420363,1003.65665680577,20.525933882655497,264.216820387555,5.52621296840726,0.789458995486751,0.0,26231.031738088506,1138.1133354354902,11988.5898915025,4179.40823969276,13.556868767283799,1141.44930685565,709.045469951921,43.9947847577587,1067.26551409149,490.443751590744,42.6184271514867,1186.12688531251,545.711937755336,11626.4456913549,9.59246945496239,21.1525490873514,9781.521867640153,166.60243182353702,1360.38168120422,0.0,0.0,32.3440527169683,361.50582182448096,538.2094282318329,11.0524259368145,360.960240607517,0.0,782.218671961492,764.061083995632,2582.8454636746696,577.95831853058,1414.20813185673,34.736195801417,47.1217100025309,4320.918381140639,1.5789179909735,3097.14698176704,0
11.0954,8.40503,13.408,10.404000000000002,5.72003,4.59848,9.98099,6.894260000000001,9.6497,4.97179,8.46062,11.5766,9.60055,8.695780000000001,10.3625,8.68122,5.224480000000002,7.0537800000000015,7.98963,4.0683,8.13143,7.811139999999999,8.39609,7.96087,4.33161,6.69425,9.24608,6.02716,7.54816,4.91236,5.5751800000000005,5.55114,8.68811,9.98118,4.4059300000000015,4.89817,6.837389999999999,5.97826,11.9016,6.9177800000000005,4.7586900000000005,8.02842,7.92245,7.99553,3.0666,11.7959,3.77694,5.91478,6.51719,5.0486900000000015,3.21602,3.97352,5.22567,8.70614,7.09024,8.01492,6.02298,5.83496,7.23105,4.1623199999999985,4.98714,3.4776,5.07351,3.77599,5.58713,3.91345,5.90722,3.12991,8.54804,6.47507,5.93571,8.391960000000001,9.45759,8.717260000000001,7.31251,9.37436,8.87953,7.9169,4.0797,4.5231,3.95065,10.3208,7.181780000000002,6.996580000000002,6.91797,7.36874,9.86919,8.48264,6.36049,6.7046600000000005,8.743219999999999,6.50194,2.93395,5.21823,11.6106,3.29724,5.67656,8.425189999999999,4.64345,7.772710000000001,6.14356,5.3265699999999985,5.0030199999999985,5.86036,5.29406,5.53193,6.48171,11.4767,10.9123,7.5510899999999985,9.38242,8.82872,3.3721400000000004,8.0092,6.40227,3.59812,5.4647,9.11014,5.64145,5.02447,7.6604899999999985,8.54664,2.98949,6.6947199999999984,6.30708,5.48156,7.9772,4.35061,5.24404,5.2150300000000005,4.22242,7.670610000000001,3.4299,6.339180000000002,3.93162,7.12873,6.17349,9.06467,6.93894,5.24688,5.08856,6.48886,6.03578,12.0765,8.74601,0
8.86049696303903,10.2151381984627,13.686608621731803,10.1154155309209,6.24600844323151,8.73913977963697,9.82688395364617,7.8939493996552095,9.11837921732333,10.1200592069208,6.46633790998305,13.0400618936426,8.64372329685557,8.556029484106281,9.953959967383607,8.12086985642102,5.246939069926111,11.746111673893399,6.895452568360442,9.386717467311199,6.86407272452945,7.84148125715909,7.91592235799139,7.4047416499711005,6.166360710268768,5.62744501225844,7.5036853561966215,6.743075595222219,9.499521070841393,7.546616991261691,5.877453664736789,4.90492608892897,8.01058089270264,9.89630351641533,4.836856128359309,5.238109853898808,7.05110239467991,6.594570550014992,6.839240983788768,8.74450536861045,6.448760045681372,5.28553473407514,6.33743879603099,9.849526015260633,4.37569147720995,10.5626499253581,4.83971794122396,9.44281455905178,7.30838705743421,4.11986100079514,4.37226605329445,5.13531205835171,6.409910555695831,8.904338105554661,4.46186976015422,7.78178728968261,7.11793120655033,4.6592062199622415,5.56763692317261,6.05589136318216,6.05521232560562,4.34879386224434,6.541436315801518,5.76741374380942,6.308817849332451,5.047855919213339,6.30079155667468,4.52594126668241,8.12619029146667,7.79901815759642,7.50532831465132,8.32454054707154,7.79540789366454,9.40928244625201,6.535237988499111,9.36054732755669,6.85509299077661,6.71073355815303,6.91488863100704,5.545468121013429,6.08392810031485,8.84051377043724,6.079041739337231,6.78143236683305,5.800008701130741,6.76232890508379,9.49758140560639,7.02040998163212,6.53930936424631,7.62302431505628,8.40234023506644,7.42605081783598,6.2313648159045805,7.2049572312307095,5.45448057723474,3.67804091257238,6.2240730120877314,8.23978529905375,6.68501535010939,6.84733798948805,8.96769525326121,6.163410722188821,6.67304539314108,5.03237308870964,7.47444493578217,7.34824033715581,7.611146821481558,10.8015349644367,9.17496522681534,7.46146090028741,8.9809677793351,9.158391847952787,5.4863018181772985,7.9848679585762,6.7774918359112695,4.520948453095951,5.791134224788411,8.568794382939997,6.185373916062889,6.3069855941811,6.18457790305125,5.47931002973408,4.65382911005498,7.5045807518112095,7.75865789668033,5.465720615161018,5.85334980246832,4.72556460813295,3.9882548945829903,5.603320087439929,5.00913006128734,7.969025753926281,4.5891171126657415,6.2846338024333885,4.686933389780299,7.10714430740381,5.1350153626880894,10.387561510144101,7.367894232762411,8.38221879961565,8.223591972062481,6.760533152176841,6.84946339684111,11.4365937178299,7.83598127577911,0
9.87863,8.75976,13.0023,10.1933,6.6093899999999985,6.162730000000002,10.1379,6.7494,10.0481,4.375380000000002,8.40455,11.8791,8.57493,7.93573,10.6607,7.639239999999999,5.30822,9.29128,8.78459,4.41019,9.87205,8.72538,9.68349,8.96009,4.82779,10.7943,9.04963,5.1173,9.6727,4.3710900000000015,9.30369,4.21856,7.69106,11.1571,5.13122,4.59772,5.95736,6.53103,6.7484600000000015,7.25581,4.38322,3.2716,6.22006,7.68987,3.43005,8.5091,5.66976,8.28825,6.27222,8.1498,3.18371,3.97319,7.726210000000001,8.73254,8.982000000000003,8.19334,5.78615,5.42047,9.4181,4.0092,4.17842,3.06096,5.0944,3.56017,4.88477,4.12703,6.26745,3.38981,7.80674,7.02998,7.2473,7.42288,8.716510000000001,8.33409,6.36816,8.60593,7.0956600000000005,9.57796,4.08663,4.14196,4.58938,9.36384,7.0232199999999985,6.72301,7.8713,8.08168,10.9951,8.69871,7.25184,5.8406,8.48606,9.23136,2.8968,7.49095,12.8503,3.3129699999999995,4.92919,8.11565,4.87341,9.18961,5.29646,4.6901199999999985,4.61872,5.12479,4.8574,6.38129,6.09769,11.4643,10.8462,9.11772,8.58331,9.73152,4.4587,8.40002,5.38795,3.5281800000000003,4.39078,7.383999999999999,4.48396,5.5524,8.37598,8.45022,2.87788,4.463019999999998,7.60571,4.6990300000000005,8.79317,4.05625,4.36801,5.0021,4.98957,7.45177,3.53344,5.4694699999999985,3.9918,7.04926,6.96109,9.812,5.9176,5.55408,5.07986,7.1547100000000015,6.20415,11.9898,9.96447,0
10.0913,8.81649,13.4931,10.4767,6.77268,5.53655,10.3476,6.94083,9.49758,3.74807,7.988389999999999,12.4647,9.41987,8.611469999999999,10.5854,7.76058,4.4551,7.03631,8.59175,4.50257,9.07703,8.12835,10.0998,9.06208,5.64432,10.3046,8.05508,5.51189,10.7902,4.57652,7.847460000000001,4.35355,8.42755,10.8859,4.117369999999998,5.19269,5.97087,5.8067199999999985,10.7084,7.49194,4.4143,3.20668,5.06655,8.199580000000001,3.53971,9.90182,4.10396,7.977519999999998,6.2331400000000015,7.0225399999999985,3.1207700000000003,3.67233,8.20631,8.749089999999999,8.063930000000001,8.185319999999999,5.77286,5.57041,9.06734,4.18807,4.13845,3.14312,4.62266,3.33802,5.38698,3.97294,6.25588,3.27929,7.590260000000002,6.8964,6.711989999999999,7.28834,9.10796,9.1284,7.06315,8.67269,8.64039,6.23607,4.21176,4.50708,4.622330000000002,9.46915,7.1276,6.40211,7.72204,8.51253,11.6997,8.3478,6.59635,6.02199,8.83588,9.14957,2.7732,8.33002,12.7107,3.3526199999999995,5.82011,8.324910000000001,5.70377,8.801810000000003,5.68214,5.08058,4.70959,5.97247,4.14199,5.212280000000002,6.28884,11.5488,10.5711,8.80161,8.13388,9.46824,3.9768,8.37504,5.80996,3.17743,4.5599,7.85716,4.80381,6.2721800000000005,8.64418,8.45752,2.95651,4.3563,6.1002,4.82695,8.823960000000003,4.20166,4.73181,5.27427,4.69647,7.80846,3.5507800000000005,6.15445,3.89004,7.51878,6.65958,9.85685,6.46685,5.35843,5.07475,6.49357,5.8724,12.1827,9.34688,0
8.25279,9.22797,13.3179,9.65014,5.164,5.59173,10.7232,7.04692,8.53704,6.18642,9.27718,11.0414,8.62542,6.65165,9.01903,7.999230000000002,4.74262,6.85295,8.63819,4.7839,8.72767,7.26723,10.0055,8.16125,5.256,8.070139999999999,9.67559,5.69249,6.71055,4.6734300000000015,6.2253300000000005,4.7108300000000005,6.836310000000001,11.4548,4.79294,4.5887400000000005,6.6223,6.19086,6.2519300000000015,7.869439999999999,4.25571,3.99282,5.19868,8.98603,3.32438,9.08276,4.02561,5.61758,6.92707,6.05809,3.08842,4.18107,5.53686,9.061,8.16697,7.35652,6.59012,6.07618,8.03553,4.69234,4.38367,3.25298,5.37712,4.19412,5.5503800000000005,4.107,5.4127,3.59724,7.40817,7.32235,5.18004,7.038689999999999,10.1629,8.20336,6.71065,7.2991,8.143180000000001,7.17005,3.96768,5.2542800000000005,4.76903,8.55846,6.94446,7.27423,6.86805,9.01541,10.5626,9.50673,7.368689999999999,6.53672,7.285239999999999,7.75082,3.0712,8.11195,11.1943,3.3093800000000004,5.95988,8.8736,6.20817,8.396339999999999,4.6405,5.22921,4.98732,5.30019,4.75192,6.4870800000000015,6.63358,9.86094,11.2764,7.634489999999999,9.54787,8.5974,4.4103,8.17859,6.23925,3.2963400000000003,5.64424,7.4721899999999986,4.57336,6.55115,7.3825699999999985,9.33972,3.0127,5.54825,6.29462,5.50866,8.866060000000003,4.78413,4.80569,5.77304,5.95404,7.05087,4.35836,5.70973,3.93729,7.18372,4.56967,9.25712,6.39789,5.73832,4.92096,7.4009399999999985,7.32985,9.79927,8.7848,0
9.63956,7.7364,11.8675,8.63693,8.64792,6.73652,9.45159,5.37207,7.689019999999998,8.18688,9.92351,11.2843,7.12937,7.64221,10.2796,7.36998,7.08494,7.783760000000001,6.51537,3.71901,6.3325,5.4339,5.9747,5.81609,7.80646,7.2608,8.39935,5.97845,9.01561,5.21521,6.23631,6.70135,6.22444,10.956,4.64153,4.31421,6.64543,3.94836,4.31166,9.37998,6.55009,3.22207,4.47976,8.98756,2.93877,9.0545,3.16435,4.2895900000000005,5.13631,7.27735,2.99608,3.77351,9.39878,7.8607,6.98802,7.5445,4.28674,3.76351,8.66854,3.9017,5.01478,3.4875199999999995,5.9693,3.2223,5.224480000000002,4.0056,9.38017,3.5417,7.74522,6.2788,7.63183,6.39128,11.3122,6.17583,6.9161800000000015,7.67801,9.61598,7.16947,5.10733,4.1211699999999984,3.56936,10.7916,7.85607,7.38002,4.24234,8.63453,10.4131,11.1151,5.8928400000000005,7.0855,9.12527,9.78449,3.33042,7.84243,9.66381,3.4285400000000004,4.71996,6.6322,6.883769999999998,8.55288,8.683069999999999,6.2300900000000015,7.254760000000001,4.60386,5.64151,5.70405,5.47282,10.7988,8.522310000000001,8.80286,5.31348,6.17892,3.68169,6.97077,5.97985,4.26547,3.56558,5.8245,4.60083,6.58312,6.68416,8.249239999999999,3.40553,4.71996,8.033610000000001,6.2854,8.31917,3.83348,3.85694,5.71338,4.5653,7.479939999999999,3.45284,5.4269,3.74346,9.084,3.67126,10.8807,6.24899,5.63019,7.7130100000000015,7.2499600000000015,5.40207,9.33972,9.13054,0
7.35993,8.69278,12.8661,10.1147,4.86221,4.2340800000000005,10.9189,6.95016,7.92121,4.16792,8.06493,11.3304,8.251380000000001,6.2325800000000005,9.34655,8.47668,4.80727,6.40843,7.99281,4.77874,8.57578,7.19382,9.65488,7.88201,5.51016,7.55629,9.47789,5.643669999999998,6.6788,4.8620800000000015,6.42376,5.38961,7.07567,11.7403,4.7513,4.76265,6.20186,6.2195,6.590610000000002,7.284560000000001,4.31165,3.64955,5.76089,8.67273,3.41174,9.26299,4.00166,6.2256800000000005,6.88532,5.76275,3.23624,4.65249,5.58587,9.3721,8.47307,7.62948,6.01537,5.96317,8.21443,5.04032,4.23515,3.54224,5.72431,4.10081,6.25657,4.15837,4.67851,3.61326,7.33258,7.123989999999999,5.8875,5.60601,9.54075,6.998010000000002,7.07333,6.9078800000000005,7.18432,8.15418,4.25836,5.42709,4.75981,9.16634,5.96701,5.9779,6.40538,6.3156,10.6487,9.6346,6.18197,5.5312199999999985,7.42851,8.4646,2.95769,7.5819800000000015,10.9595,3.48593,5.70337,8.7347,6.35686,8.49226,4.23515,5.78688,4.77834,5.55014,4.34966,6.4882,6.47636,8.32404,11.3014,7.4748800000000015,9.82862,8.733460000000001,4.1007,8.07677,5.76275,3.32267,5.18878,8.09881,4.62836,5.09782,7.64872,9.65917,2.90226,5.727130000000002,5.29591,5.72152,8.58072,4.4127,4.93804,6.26377,5.98779,7.11505,4.05053,5.5301300000000015,4.16835,6.50047,4.8354300000000014,7.93547,6.2744,5.8402,5.08141,7.60307,7.076110000000001,8.99416,9.08546,0
10.5912,8.92451,12.764,9.97624,6.0494,4.5502400000000005,9.80514,7.370360000000002,8.99403,3.86634,7.633960000000001,12.8524,9.14922,7.332289999999999,10.9202,8.26795,3.45353,11.2558,6.87478,5.4065699999999985,8.28116,6.71241,9.3288,7.66564,4.67464,7.95984,7.32556,7.0377399999999986,9.88904,5.1342300000000005,5.28839,4.6322800000000015,8.133560000000001,8.644110000000001,4.19511,5.43098,6.69234,6.28239,11.6904,7.81429,4.87384,3.97239,4.8522,8.32435,3.2017,11.93,3.56229,6.45014,6.61447,4.0056,3.55609,4.1063,7.610810000000002,9.18041,5.79474,6.68831,6.34438,6.753589999999999,3.66628,4.55846,3.92237,3.78409,5.2219,4.47255,6.39955,4.16834,6.79834,3.1464,7.73751,7.94631,7.5693899999999985,8.62161,9.89349,7.9406,7.9329800000000015,9.3351,7.125489999999999,4.88586,4.54551,5.25645,4.42583,9.13206,6.79375,5.83936,4.33211,7.30405,10.2246,7.562189999999998,5.9526,6.1061,9.03974,5.8536,3.02053,4.1437599999999986,11.7386,3.62947,6.29678,6.46779,5.05588,6.32056,6.3779,5.66392,4.43037,5.51489,3.73068,5.44136,6.66268,11.0474,10.1254,7.4367100000000015,10.1836,8.410839999999999,3.82263,6.591660000000001,6.68952,3.61044,6.34302,9.53285,5.14024,5.83801,6.27382,6.679880000000002,3.00272,6.75142,7.618639999999999,5.4195400000000005,7.26911,4.82181,4.80621,5.91205,4.89911,7.31035,4.15612,5.85385,4.12861,7.046760000000001,4.3285300000000015,9.21158,7.181539999999999,5.33092,4.8303699999999985,6.575239999999999,6.4818,12.1246,8.15409,0
9.61161996557991,9.798192961993301,13.4184779791087,10.839743788536401,6.36043846507248,9.45999920184541,10.8805405658811,7.96490131126079,9.26311589430054,10.1261690296467,7.6809387069477,12.2162066363545,9.74942894192693,8.22805036120562,10.126636639297802,9.63064117885138,6.59826126078035,6.9136558882013786,8.2732167557101,9.24940221113967,7.45563281605128,7.430838914701768,8.041251602505941,8.23177243835104,5.7279493248145315,4.75579127489084,8.04506314749449,6.91077553482102,5.97497229687189,4.45464713057253,5.4436769354828884,4.58946778078546,7.42389925967301,9.834975427204599,4.64615597689622,4.59563528492961,7.92410247898562,6.525823884126741,6.158430774319999,9.052769613220061,6.76933989943599,4.679237014918289,5.95223877666342,10.645292626130098,3.87025363192101,6.585972914355482,4.5122669099327695,9.473810183973939,6.881457510228518,3.69854664674415,4.1155593892736,4.36209437214121,7.175695467549208,9.782035320866633,4.24785024488231,8.34670147307491,6.33124557982082,4.619511451971969,5.62085325797678,6.03874096538005,6.5835527640734695,4.03723465102385,7.303169302800901,5.378374020429192,6.26750806590042,4.64776439702481,6.59172283383876,4.31745367928327,8.196178612291371,6.51084667954402,5.8776874561115005,8.749475448811799,9.101429798180053,10.167098346400198,6.67424492824188,6.78016926798041,9.585307748064519,5.9783561484469985,6.044764472295738,5.36234945341194,5.34504148029104,10.5853274877596,7.64772431559373,7.154994891342,5.97024840481396,8.67086536625244,10.148198438797301,8.31892398415632,8.41249354258539,8.12386576020223,9.48505614310568,8.79908289488827,5.80153895776829,8.122670403812,6.82903767346457,3.65106234194823,5.95048514596079,9.03184724430598,5.783417858098298,7.42977431038589,9.52505634381235,5.90578022325828,8.225603690519,4.78971123263819,7.43508118762069,6.52279333813132,6.923576447535241,10.4822870222039,10.4535211366985,7.3454475856277295,10.2353615484003,9.97660869704083,4.70655747142808,8.82351288386363,7.4458634125949406,4.5099577481492,5.9289045124821,8.76309726267824,5.57918995004297,7.43043452994796,7.57632298875628,6.98991663606318,4.35421705006249,6.2123343182806385,6.4689712877169,5.73394981481179,5.7572038683645586,4.60596003002152,3.73103606807765,5.191850198753861,5.07271807976297,7.74064161513554,4.52007261756275,6.1562124063567,4.34922852164396,7.67035524473285,7.81532572871256,10.123779745755401,6.9371354229467,8.8819502404791,8.76994384410241,6.8109337217565,6.33355660622052,10.142715853463699,8.6798150066301,0
8.676260000000001,9.16889,13.4908,9.83764,5.5593900000000005,6.07691,10.4892,6.35491,9.38888,6.05595,8.98705,11.2751,8.43252,6.48086,10.0451,8.64227,5.057180000000002,5.7084,9.10057,4.15458,8.85415,8.21534,8.03634,8.34613,4.9216,7.1808,9.45276,4.599480000000002,7.2129,4.26328,6.92996,4.46666,6.6696800000000005,11.7694,4.38693,4.50487,7.04091,5.60013,6.11803,7.7861600000000015,4.38696,3.66247,4.61815,8.50539,3.27864,10.781,3.5632900000000003,4.57547,6.34258,7.51435,3.14594,3.79811,5.89859,8.80908,8.2159,7.292889999999999,5.78638,5.84857,8.83664,4.3289,4.31059,3.25986,5.3312599999999986,3.629,5.75552,3.96625,5.3986800000000015,3.2478,7.1776100000000005,6.42846,5.01844,6.38641,9.45077,8.37461,6.30305,8.52679,8.20696,8.00506,4.23337,4.80981,4.45406,8.67835,6.878660000000001,6.94508,7.520739999999999,7.98171,10.7359,9.40292,7.13472,5.85257,8.48081,8.252510000000001,2.96126,8.3687,9.89143,3.68992,5.26816,8.1385,5.78788,7.979710000000002,5.32143,5.1869,4.93838,4.94155,4.50929,6.19457,7.21852,11.4076,11.2467,8.47857,9.3253,8.16624,3.78497,8.97927,5.59053,3.44196,4.69581,7.34733,4.9605,6.30045,7.57967,8.91274,3.02645,4.81553,5.4929999999999986,5.00813,9.60977,4.59791,4.72368,4.86803,6.18814,7.47187,3.8214,5.45987,4.03366,7.175889999999999,4.71694,9.81808,6.2808,5.57832,5.3304800000000006,6.3943,6.07117,12.0694,8.85384,0
